,neighbourhood_cleansed,neighbourhood_group_cleansed,zipcode,latitude,longitude,is_location_exact,property_type,price,weekly_price,monthly_price,neighbourhood_cleansed_index,neighbourhood_group_cleansed_index,property_type_index
15082,Fontarrón,Moratalaz,28030.0,40.39652513761715,-3.6434717147263735,1,Apartment,17.0,119.0,510.0,145,14,0
15083,Quintana,Ciudad Lineal,28027.0,40.43585072131435,-3.644272604591645,1,Apartment,29.0,203.0,870.0,153,15,0
15084,Embajadores,Centro,28012.0,40.412411784454214,-3.70756941032856,1,Apartment,20.0,140.0,600.0,12,1,0
15085,Embajadores,Centro,28012.0,40.41253938718981,-3.7068758241715343,1,Apartment,20.0,140.0,600.0,12,1,0
15086,Opañel,Carabanchel,28019.0,40.393250866362074,-3.719012900225604,0,Apartment,25.0,175.0,750.0,112,11,0
15087,Cortes,Centro,28014.0,40.41379318948503,-3.6964376240527375,1,Apartment,62.0,434.0,1860.0,13,1,0
15088,Embajadores,Centro,28012.0,40.413705722044696,-3.70611348546824,1,Apartment,20.0,140.0,600.0,12,1,0
15089,Embajadores,Centro,28012.0,40.41273265471321,-3.7054240425078384,1,Apartment,20.0,140.0,600.0,12,1,0
15090,Embajadores,Centro,28012.0,40.410363425640725,-3.6990432642809776,1,Apartment,45.0,315.0,1350.0,12,1,0
15091,Puerta del Angel,Latina,28011.0,40.41326282415034,-3.7285493899493365,1,Apartment,80.0,560.0,2400.0,102,10,0
15092,Palomeras Bajas,Puente de Vallecas,28018.0,40.378639547306115,-3.658922455721101,1,House,65.0,455.0,1950.0,133,13,4
15093,Chopera,Arganzuela,28045.0,40.397063647212065,-3.6979487419185983,1,Apartment,45.0,315.0,1350.0,23,2,0
15094,Justicia,Centro,28004.0,40.42311047392208,-3.6968080460110087,1,Condominium,90.0,630.0,2700.0,14,1,7
15095,Castellana,Salamanca,28001.0,40.429923052826034,-3.685496622315982,0,Apartment,85.0,595.0,2550.0,46,4,0
15096,Palacio,Centro,28005.0,40.40941154854696,-3.709949636807625,1,Apartment,128.0,896.0,3840.0,11,1,0
15097,Recoletos,Salamanca,28001.0,40.428485139664176,-3.6843355591311338,1,Apartment,150.0,1050.0,4500.0,41,4,0
15098,Universidad,Centro,28004.0,40.426008420475924,-3.703267185660739,0,Apartment,68.0,476.0,2040.0,15,1,0
15099,Delicias,Arganzuela,28007.0,40.4000589628039,-3.6856255841064827,0,Apartment,44.0,308.0,1320.0,25,2,0
15100,Embajadores,Centro,28012.0,40.40889143414775,-3.7023124957431253,1,Apartment,50.0,350.0,1500.0,12,1,0
15101,Palacio,Centro,28013.0,40.417131426301324,-3.7100945935359597,1,Apartment,80.0,560.0,2400.0,11,1,0
15102,Comillas,Carabanchel,28019.0,40.39508450157364,-3.7082233383644985,1,Apartment,23.0,161.0,690.0,111,11,0
15103,Delicias,Arganzuela,28045.0,40.39232164964385,-3.6938785100675218,0,Apartment,26.0,182.0,780.0,25,2,0
15104,Embajadores,Centro,28012.0,40.40949398193646,-3.702219572089304,1,Apartment,50.0,350.0,1500.0,12,1,0
15105,Goya,Salamanca,28009.0,40.42186865116538,-3.674971301086466,1,Apartment,125.0,875.0,3750.0,42,4,0
15106,Delicias,Arganzuela,28045.0,40.39187082209085,-3.694150961285208,0,Apartment,21.0,147.0,630.0,25,2,0
15107,Palacio,Centro,28005.0,40.40943518756689,-3.7102038917389737,0,Apartment,102.0,714.0,3060.0,11,1,0
15108,Lista,Salamanca,28006.0,40.4328258571807,-3.674983735019362,0,Apartment,65.0,455.0,1950.0,45,4,0
15109,Puerta del Angel,Latina,28011.0,40.41290777284145,-3.7250362446012013,0,Apartment,160.0,1120.0,4800.0,102,10,0
15110,Imperial,Arganzuela,28005.0,40.40757104681085,-3.7205975154653728,1,Loft,45.0,315.0,1350.0,21,2,2
15111,Palacio,Centro,28005.0,40.41192443642371,-3.7092692681485273,1,Apartment,60.0,420.0,1800.0,11,1,0
15112,Embajadores,Centro,28012.0,40.412668801239356,-3.703708811290453,1,Apartment,125.0,875.0,3750.0,12,1,0
15113,Casco Histórico de Vicálvaro,Vicálvaro,28032.0,40.40236231069709,-3.612486038906403,1,House,30.0,210.0,900.0,191,19,4
15114,Justicia,Centro,28004.0,40.42208574790865,-3.698376437047033,1,Apartment,130.0,910.0,3900.0,14,1,0
15115,Sol,Centro,28013.0,40.41806401808419,-3.7069886579218254,1,Apartment,63.0,441.0,1890.0,16,1,0
15116,Timón,Barajas,28055.0,40.48608571999189,-3.612337164193978,1,Apartment,41.0,287.0,1230.0,214,21,0
15117,Palomeras Bajas,Puente de Vallecas,28018.0,40.3802772519204,-3.6602207731400456,0,Apartment,65.0,455.0,1950.0,133,13,0
15118,Ventas,Ciudad Lineal,28017.0,40.42964809973022,-3.6530415332431048,1,Apartment,18.0,126.0,540.0,151,15,0
15119,Argüelles,Moncloa - Aravaca,28008.0,40.420994193465745,-3.7170642040313973,1,Apartment,85.0,595.0,2550.0,92,9,0
15120,Orcasur,Usera,28041.0,40.36694595028753,-3.694984939414067,1,Apartment,35.0,245.0,1050.0,122,12,0
15121,Embajadores,Centro,28012.0,40.412949483044905,-3.7038311228854055,1,Apartment,80.0,560.0,2400.0,12,1,0
15122,Goya,Salamanca,28001.0,40.4243842674564,-3.6774180806700985,0,Apartment,60.0,420.0,1800.0,42,4,0
15123,Trafalgar,Chamberí,28010.0,40.430182803468966,-3.7046880990360767,1,Apartment,23.0,161.0,690.0,73,7,0
15124,Vista Alegre,Carabanchel,28025.0,40.390977051256094,-3.741788292444219,1,House,21.0,147.0,630.0,114,11,4
15125,Ibiza,Retiro,28009.0,40.41747308919532,-3.676021468461852,0,Casa particular (Cuba),40.0,280.0,1200.0,34,3,15
15126,Cortes,Centro,28014.0,40.41101481342217,-3.6951899531789216,1,Condominium,60.0,420.0,1800.0,13,1,7
15127,Vallehermoso,Chamberí,28003.0,40.4455375695832,-3.713757530439258,0,Apartment,40.0,280.0,1200.0,76,7,0
15128,Palacio,Centro,28005.0,40.41046846945452,-3.7107883750307415,0,Condominium,22.0,154.0,660.0,11,1,7
15129,Fuente del Berro,Salamanca,28028.0,40.423662197291954,-3.666734919976296,1,Condominium,22.0,154.0,660.0,43,4,7
15130,Prosperidad,Chamartín,28002.0,40.44256623868677,-3.672366880282139,1,Apartment,50.0,350.0,1500.0,52,5,0
15131,Argüelles,Moncloa - Aravaca,28008.0,40.42703389549844,-3.7170944532510712,1,Apartment,50.0,350.0,1500.0,92,9,0
15132,Ibiza,Retiro,28009.0,40.41731131623643,-3.671207439157494,1,Apartment,31.0,217.0,930.0,34,3,0
15133,Justicia,Centro,28004.0,40.42076895619267,-3.699106612207661,1,Apartment,206.0,1442.0,6180.0,14,1,0
15134,Universidad,Centro,28015.0,40.42861320241553,-3.707825585958588,1,Apartment,57.0,399.0,1710.0,15,1,0
15135,Cortes,Centro,28014.0,40.41725234893328,-3.6984322647492336,1,Apartment,65.0,455.0,1950.0,13,1,0
15136,Sol,Centro,28013.0,40.41845657627475,-3.699980483697924,0,Loft,55.0,385.0,1650.0,16,1,2
15137,Rejas,San Blas - Canillejas,28022.0,40.44862650935409,-3.5755434771057435,0,Condominium,60.0,420.0,1800.0,206,20,7
15138,Justicia,Centro,28004.0,40.422469372027415,-3.6972262607889066,1,Apartment,108.0,756.0,3240.0,14,1,0
15139,Valdezarza,Moncloa - Aravaca,28035.0,40.46717457931632,-3.7229291624138896,1,Apartment,18.0,126.0,540.0,94,9,0
15140,Justicia,Centro,28004.0,40.42309935597733,-3.7005723905100782,1,Apartment,64.0,448.0,1920.0,14,1,0
15141,Universidad,Centro,28015.0,40.425639098776216,-3.7086122676636544,0,Apartment,40.0,280.0,1200.0,15,1,0
15142,Gaztambide,Chamberí,28015.0,40.43401018643324,-3.713901412274885,1,Apartment,85.0,595.0,2550.0,71,7,0
15143,Embajadores,Centro,28012.0,40.4137103871191,-3.705595555853943,1,Apartment,25.0,175.0,750.0,12,1,0
15144,Casa de Campo,Moncloa - Aravaca,28011.0,40.40518477370357,-3.7578177518334415,0,Apartment,18.0,126.0,540.0,91,9,0
15145,Embajadores,Centro,28012.0,40.41233922050189,-3.7072475645366425,1,Apartment,20.0,140.0,600.0,12,1,0
15146,Embajadores,Centro,28012.0,40.41245608402834,-3.707607890825078,1,Apartment,20.0,140.0,600.0,12,1,0
15147,Justicia,Centro,28004.0,40.42837017731927,-3.701062478996562,0,Apartment,36.0,252.0,1080.0,14,1,0
15148,Cortes,Centro,28012.0,40.40932425705993,-3.6921958764454224,1,Apartment,190.0,1330.0,5700.0,13,1,0
15149,Castillejos,Tetuán,28020.0,40.46053784383365,-3.693791822268853,1,Apartment,26.0,182.0,780.0,63,6,0
15150,Imperial,Arganzuela,28005.0,40.4040384840506,-3.719967451493293,1,Guest suite,50.0,350.0,1500.0,21,2,3
15151,Embajadores,Centro,28012.0,40.408567518431894,-3.698461743740049,1,Apartment,40.0,280.0,1200.0,12,1,0
15152,Justicia,Centro,28004.0,40.42210296517802,-3.69953810275495,1,Apartment,42.0,294.0,1260.0,14,1,0
15153,Cuatro Caminos,Tetuán,28020.0,40.44810908886842,-3.703324071679316,1,Apartment,50.0,350.0,1500.0,62,6,0
15154,Palacio,Centro,28005.0,40.40997243363349,-3.712308763864604,0,Apartment,38.0,266.0,1140.0,11,1,0
15155,Almenara,Tetuán,28046.0,40.46710715001755,-3.68979548185058,1,Apartment,70.0,490.0,2100.0,64,6,0
15156,Almagro,Chamberí,28010.0,40.437529539168956,-3.6995621925654274,1,Apartment,105.0,735.0,3150.0,74,7,0
15157,Embajadores,Centro,28012.0,40.4127539929149,-3.702739335073902,1,House,99.0,693.0,2970.0,12,1,4
15158,Aluche,Latina,28047.0,40.391330941815134,-3.7577253249422586,0,Apartment,17.0,119.0,510.0,104,10,0
15159,Embajadores,Centro,28012.0,40.412995708904404,-3.70250552715199,1,Apartment,110.0,770.0,3300.0,12,1,0
15160,Trafalgar,Chamberí,28010.0,40.434143395734246,-3.7034636797733818,1,Apartment,150.0,1050.0,4500.0,73,7,0
15161,Sol,Centro,28013.0,40.41777781054477,-3.7060886172663654,1,House,30.0,210.0,900.0,16,1,4
15162,Legazpi,Arganzuela,28045.0,40.38716650564318,-3.687205090076767,1,Apartment,45.0,315.0,1350.0,24,2,0
15163,Legazpi,Arganzuela,28045.0,40.38726399219414,-3.6876292560229302,1,Apartment,45.0,315.0,1350.0,24,2,0
15164,Embajadores,Centro,28005.0,40.406784962544386,-3.7052959111837835,1,Apartment,60.0,420.0,1800.0,12,1,0
15165,Sol,Centro,28012.0,40.41536058274906,-3.707232891050755,1,Apartment,190.0,1330.0,5700.0,16,1,0
15166,Embajadores,Centro,28012.0,40.413756644783575,-3.70611593548224,1,Apartment,20.0,140.0,600.0,12,1,0
15167,Palacio,Centro,28012.0,40.41323725395266,-3.7075402987378454,1,Apartment,20.0,140.0,600.0,11,1,0
15168,Embajadores,Centro,28012.0,40.4130338857549,-3.7071739047124006,1,Apartment,20.0,140.0,600.0,12,1,0
15169,Embajadores,Centro,28012.0,40.41141329931292,-3.707073874451374,1,Apartment,145.0,1015.0,4350.0,12,1,0
15170,Embajadores,Centro,28012.0,40.41304847860735,-3.705885692641653,1,Apartment,20.0,140.0,600.0,12,1,0
15171,Embajadores,Centro,28012.0,40.41325462609286,-3.7056462303506494,1,Apartment,20.0,140.0,600.0,12,1,0
15172,Embajadores,Centro,28012.0,40.41271227083692,-3.706237623117144,1,Apartment,20.0,140.0,600.0,12,1,0
15173,San Andrés,Villaverde,28021.0,40.33887497172853,-3.709178135356088,0,House,18.0,126.0,540.0,171,17,4
15174,Embajadores,Centro,28012.0,40.41254648786553,-3.7053399553795145,1,Apartment,20.0,140.0,600.0,12,1,0
15175,Argüelles,Moncloa - Aravaca,28008.0,40.429188328485154,-3.7177698260354544,1,Apartment,75.0,525.0,2250.0,92,9,0
15176,Embajadores,Centro,28012.0,40.41255515491361,-3.7054422791505517,1,Apartment,20.0,140.0,600.0,12,1,0
15177,Marroquina,Moratalaz,28030.0,40.410656979281576,-3.6502224861712413,0,Apartment,22.0,105.0,420.0,143,14,0
15178,Puerta del Angel,Latina,28011.0,40.41302823657933,-3.732913091575513,1,Apartment,70.0,490.0,2100.0,102,10,0
15179,Valverde,Fuencarral - El Pardo,28034.0,40.486496101248356,-3.6881674010872656,0,Apartment,20.0,140.0,600.0,86,8,0
15180,Fontarrón,Moratalaz,28030.0,40.39751114952404,-3.643605358767575,1,Apartment,17.0,119.0,510.0,145,14,0
15181,Ventas,Ciudad Lineal,28027.0,40.43164860747281,-3.655219002737906,1,Apartment,59.0,413.0,1770.0,151,15,0
15182,Embajadores,Centro,28012.0,40.41084553002088,-3.701645969093613,1,Apartment,53.0,371.0,1590.0,12,1,0
15183,Timón,Barajas,28055.0,40.48604083917935,-3.612623712807217,1,Condominium,40.0,280.0,1200.0,214,21,7
15184,Cuatro Caminos,Tetuán,28039.0,40.453288924730906,-3.702792265179604,1,Apartment,130.0,910.0,3900.0,62,6,0
15185,Bellas Vistas,Tetuán,28039.0,40.448062153664495,-3.707378158995428,1,Apartment,130.0,910.0,3900.0,61,6,0
15186,Aluche,Latina,28047.0,40.38948367853216,-3.7456969218377103,0,Apartment,27.0,189.0,810.0,104,10,0
15187,Los Rosales,Villaverde,28021.0,40.35198140150504,-3.691118185403524,0,Apartment,25.0,175.0,750.0,174,17,0
15188,Casco Histórico de Vallecas,Villa de Vallecas,28031.0,40.37534876811802,-3.6265507259614487,1,Apartment,25.0,175.0,750.0,181,18,0
15189,Universidad,Centro,28004.0,40.421463608339906,-3.70118409023206,1,Apartment,200.0,1400.0,6000.0,15,1,0
15190,Palacio,Centro,28013.0,40.42160438959208,-3.708870854409641,1,Loft,250.0,1750.0,7500.0,11,1,2
15191,Timón,Barajas,28055.0,40.48521723131092,-3.612993934079965,1,Condominium,25.0,175.0,750.0,214,21,7
15192,Ventas,Ciudad Lineal,28017.0,40.4271720950283,-3.658810801722672,1,Apartment,20.0,140.0,600.0,151,15,0
15193,Rosas,San Blas - Canillejas,28022.0,40.44010574149481,-3.5824701109443535,0,Serviced apartment,49.0,343.0,1470.0,205,20,5
15194,Sol,Centro,28013.0,40.419505018040326,-3.7001459012965823,1,Apartment,52.0,364.0,1560.0,16,1,0
15195,Guindalera,Salamanca,28028.0,40.43659187224628,-3.6694358633264073,1,Apartment,60.0,420.0,1800.0,44,4,0
15196,Embajadores,Centro,28012.0,40.41276296348411,-3.7040345410219615,1,Apartment,125.0,875.0,3750.0,12,1,0
15197,Palacio,Centro,28005.0,40.411238345293405,-3.7108442658682828,0,Apartment,120.0,840.0,3600.0,11,1,0
15198,Cortes,Centro,28012.0,40.414144411851204,-3.7015862489234936,0,Apartment,150.0,1050.0,4500.0,13,1,0
15199,Numancia,Puente de Vallecas,28053.0,40.397966048260756,-3.6680208741443447,1,Apartment,49.0,343.0,1470.0,136,13,0
15200,Universidad,Centro,28004.0,40.424409201312535,-3.706608186760241,1,Apartment,160.0,1120.0,4800.0,15,1,0
15201,San Isidro,Carabanchel,28019.0,40.40036320197649,-3.7236947142789667,1,House,70.0,490.0,2100.0,113,11,4
15202,Sol,Centro,28013.0,40.41855727324093,-3.707760281286893,1,Apartment,46.0,322.0,1380.0,16,1,0
15203,Justicia,Centro,28004.0,40.423964638147204,-3.6949693338175087,0,Apartment,140.0,980.0,4200.0,14,1,0
15204,Palacio,Centro,28013.0,40.418697732384075,-3.70835235306205,1,Apartment,46.0,322.0,1380.0,11,1,0
15205,Casa de Campo,Moncloa - Aravaca,28008.0,40.429145617531816,-3.7309480979550647,0,Condominium,29.0,203.0,870.0,91,9,7
15206,Casa de Campo,Moncloa - Aravaca,28008.0,40.42846389025628,-3.729488227763792,0,Bed and breakfast,32.0,224.0,960.0,91,9,8
15207,Palomeras Sureste,Puente de Vallecas,28018.0,40.38505133695764,-3.639380392936648,0,Apartment,29.0,203.0,870.0,134,13,0
15208,Ventas,Ciudad Lineal,28017.0,40.43069209926891,-3.649581767320035,0,Apartment,22.0,154.0,660.0,151,15,0
15209,Bellas Vistas,Tetuán,28039.0,40.449983503055634,-3.7045437956584455,1,Apartment,50.0,350.0,1500.0,61,6,0
15210,Universidad,Centro,28004.0,40.42372954946038,-3.703717644296228,1,Apartment,75.0,525.0,2250.0,15,1,0
15211,Sol,Centro,28012.0,40.4148998972884,-3.703659378345605,1,Apartment,170.0,1190.0,5100.0,16,1,0
15212,Justicia,Centro,28004.0,40.420876327600176,-3.6983099749912944,1,Apartment,55.0,385.0,1650.0,14,1,0
15213,Trafalgar,Chamberí,28010.0,40.43226794953959,-3.700464334039909,0,Apartment,88.0,616.0,2640.0,73,7,0
15214,Pradolongo,Usera,28026.0,40.37999604653372,-3.7089018613825178,0,Apartment,52.0,364.0,1560.0,127,12,0
15215,Embajadores,Centro,28012.0,40.41136252809761,-3.697800304606748,0,Apartment,50.0,350.0,1500.0,12,1,0
15216,Valdezarza,Moncloa - Aravaca,28039.0,40.463505320339934,-3.710367754605999,0,Apartment,15.0,105.0,450.0,94,9,0
15217,Palos de Moguer,Arganzuela,28045.0,40.40446444553141,-3.6916367829033385,1,Apartment,65.0,455.0,1950.0,26,2,0
15218,Justicia,Centro,28004.0,40.424517943260064,-3.6915414497072394,1,Apartment,180.0,1260.0,5400.0,14,1,0
15219,Aluche,Latina,28024.0,40.395341879100464,-3.7595780925794036,1,Apartment,18.0,126.0,540.0,104,10,0
15220,Universidad,Centro,28015.0,40.42760578822862,-3.7074383445272616,1,Apartment,52.0,364.0,1560.0,15,1,0
15221,Sol,Centro,28012.0,40.41652434044113,-3.700856822020735,1,Apartment,60.0,420.0,1800.0,16,1,0
15222,San Diego,Puente de Vallecas,28053.0,40.38966252872925,-3.670466894027152,0,Apartment,22.0,154.0,660.0,132,13,0
15223,Bellas Vistas,Tetuán,28039.0,40.45272130466846,-3.70414407502502,1,Apartment,70.0,490.0,2100.0,61,6,0
15224,Palos de Moguer,Arganzuela,28012.0,40.4052114607143,-3.6979962063435137,0,Apartment,24.0,168.0,720.0,26,2,0
15225,Recoletos,Salamanca,28009.0,40.42260160387399,-3.681809279572648,0,Apartment,130.0,910.0,3900.0,41,4,0
15226,Guindalera,Salamanca,28028.0,40.42966793265864,-3.6697758589637353,1,Camper/RV,100.0,700.0,3000.0,44,4,20
15227,Arcos,San Blas - Canillejas,28037.0,40.42498899837642,-3.6194220375502457,0,Apartment,14.0,98.0,420.0,204,20,0
15228,Valverde,Fuencarral - El Pardo,28034.0,40.48623454907649,-3.6882457114242206,0,Bed and breakfast,40.0,280.0,1200.0,86,8,8
15229,Lista,Salamanca,28006.0,40.429828862299864,-3.676905144542868,1,Apartment,35.0,245.0,1050.0,45,4,0
15230,Ibiza,Retiro,28009.0,40.41982787370461,-3.6755644669004286,0,Apartment,45.0,315.0,1350.0,34,3,0
15231,Palacio,Centro,28013.0,40.42031594066131,-3.710348636561484,1,Apartment,75.0,525.0,2250.0,11,1,0
15232,Palacio,Centro,28013.0,40.41915823216901,-3.711450201795095,1,Condominium,237.0,1659.0,7110.0,11,1,7
15233,Palacio,Centro,28013.0,40.42085272212813,-3.711395619893145,0,Apartment,71.0,497.0,2130.0,11,1,0
15234,Universidad,Centro,28015.0,40.42728986562491,-3.7062758396151536,0,Apartment,80.0,560.0,2400.0,15,1,0
15235,Chopera,Arganzuela,28045.0,40.39344499073565,-3.696545625207333,1,Apartment,70.0,490.0,2100.0,23,2,0
15236,Sol,Centro,28013.0,40.4202172118641,-3.7056204804213215,1,Apartment,195.0,1365.0,5850.0,16,1,0
15237,Pueblo Nuevo,Ciudad Lineal,28017.0,40.42863080635575,-3.641505469696917,0,Apartment,15.0,105.0,450.0,152,15,0
15238,Fuente del Berro,Salamanca,28027.0,40.431135061097606,-3.6617370470520254,0,Apartment,60.0,420.0,1800.0,43,4,0
15239,Universidad,Centro,28015.0,40.42190478057704,-3.7069787058309593,1,Apartment,108.0,756.0,3240.0,15,1,0
15240,Castillejos,Tetuán,28020.0,40.45838432000779,-3.6986144028435755,0,Apartment,50.0,350.0,1500.0,63,6,0
15241,Justicia,Centro,28004.0,40.42107584337521,-3.699698876920122,0,Apartment,65.0,455.0,1950.0,14,1,0
15242,Embajadores,Centro,28005.0,40.41142525265732,-3.7076405164254247,1,Apartment,105.0,735.0,3150.0,12,1,0
15243,Gaztambide,Chamberí,28015.0,40.43363646911799,-3.7128109956321764,1,Apartment,49.0,343.0,1470.0,71,7,0
15244,Lista,Salamanca,28028.0,40.428571671896904,-3.669453959371344,1,Apartment,65.0,455.0,1950.0,45,4,0
15245,Sol,Centro,28012.0,40.41505102624714,-3.7038944977633297,0,Apartment,82.0,574.0,2460.0,16,1,0
15246,Sol,Centro,28013.0,40.41699344896661,-3.707224400317543,1,Apartment,210.0,1470.0,6300.0,16,1,0
15247,Ríos Rosas,Chamberí,28003.0,40.43933131314215,-3.6974487967358383,1,Serviced apartment,59.0,413.0,1770.0,75,7,5
15248,Justicia,Centro,28004.0,40.41970481490972,-3.697710748551276,1,Apartment,45.0,315.0,1350.0,14,1,0
15249,Justicia,Centro,28004.0,40.42118096517557,-3.6986571979774734,0,Apartment,219.0,1533.0,6570.0,14,1,0
15250,Legazpi,Arganzuela,28045.0,40.387317465534686,-3.6924273107769294,1,Condominium,65.0,455.0,1950.0,24,2,7
15251,Justicia,Centro,28004.0,40.42393760369576,-3.6991046919012986,1,Apartment,47.0,329.0,1410.0,14,1,0
15252,Cortes,Centro,28014.0,40.41470294467918,-3.6979908882544983,1,Apartment,34.0,238.0,1020.0,13,1,0
15253,Berruguete,Tetuán,28039.0,40.460105435432546,-3.7045651447430026,1,Apartment,18.0,126.0,540.0,66,6,0
15254,Acacias,Arganzuela,28005.0,40.403741701803476,-3.703267037224804,1,Apartment,25.0,175.0,750.0,22,2,0
15255,Universidad,Centro,28004.0,40.42351765710623,-3.7020376364645933,1,Apartment,60.0,420.0,1800.0,15,1,0
15256,Moscardó,Usera,28026.0,40.385834636317966,-3.7167490845069127,1,Apartment,17.0,119.0,510.0,125,12,0
15257,Embajadores,Centro,28012.0,40.40582410405632,-3.7026294980678585,1,Apartment,60.0,420.0,1800.0,12,1,0
15258,Pradolongo,Usera,28026.0,40.380053246865565,-3.706517936313871,0,Apartment,32.0,224.0,960.0,127,12,0
15259,Sol,Centro,28013.0,40.41872791480109,-3.702172387745068,1,Apartment,99.0,693.0,2970.0,16,1,0
15260,Embajadores,Centro,28012.0,40.409688488038135,-3.7031217750175207,0,Apartment,50.0,350.0,1500.0,12,1,0
15261,Portazgo,Puente de Vallecas,28038.0,40.39320056706831,-3.6536794302260365,1,Apartment,18.0,126.0,540.0,135,13,0
15262,Ibiza,Retiro,28009.0,40.416020514480536,-3.675624738473116,0,Bed and breakfast,60.0,420.0,1800.0,34,3,8
15263,Cortes,Centro,28012.0,40.41579774327604,-3.70029452416125,1,Loft,70.0,490.0,2100.0,13,1,2
15264,Guindalera,Salamanca,28028.0,40.434478635718186,-3.6685961526902986,1,Apartment,60.0,420.0,1800.0,44,4,0
15265,Embajadores,Centro,28012.0,40.40791004679079,-3.6992640888381154,1,Apartment,30.0,210.0,900.0,12,1,0
15266,Justicia,Centro,28004.0,40.42424595950697,-3.6984729834576817,1,Apartment,180.0,1260.0,5400.0,14,1,0
15267,Palacio,Centro,28013.0,40.419944858621825,-3.7130910482440926,1,Apartment,99.0,693.0,2970.0,11,1,0
15268,Embajadores,Centro,28012.0,40.412723519874326,-3.703519504389415,1,Apartment,125.0,875.0,3750.0,12,1,0
15269,Cortes,Centro,28014.0,40.412730810453034,-3.6933621275738657,0,Apartment,32.0,224.0,960.0,13,1,0
15270,Universidad,Centro,28004.0,40.422992492482464,-3.703794758630613,1,Apartment,20.0,140.0,600.0,15,1,0
15271,Almagro,Chamberí,28010.0,40.43242380558072,-3.690791023511503,1,Serviced apartment,55.0,385.0,1650.0,74,7,5
15272,Sol,Centro,28012.0,40.416031944473296,-3.7047072849037304,0,Apartment,40.0,280.0,1200.0,16,1,0
15273,Cortes,Centro,28012.0,40.41479068884821,-3.7004284351387597,0,Apartment,70.0,490.0,2100.0,13,1,0
15274,Cortes,Centro,28012.0,40.416426216089455,-3.7002149315492727,0,Apartment,60.0,420.0,1800.0,13,1,0
15275,Berruguete,Tetuán,28039.0,40.45857329208357,-3.7044850043716235,1,Apartment,20.0,140.0,600.0,66,6,0
15276,Valdezarza,Moncloa - Aravaca,28039.0,40.461254840536704,-3.714096740069112,0,Apartment,30.0,210.0,900.0,94,9,0
