,ACONDICIONAMIENTOVEHICULOS,ACONDICIONAMIENTOVIAJEROS,BARRIO,CALIFICADORPORTAL,CARRETERA,CODIGOCTMESTACIONREDMETRO,CODIGOEMPRESA,CODIGOENTIDAD,CODIGOESTACION,CODIGOINTERCAMBIADOR,CODIGOMUNICIPIO,CODIGONUCLEO,CODIGOPOSTAL,CODIGOPROVINCIA,CODIGOVIA,CORONA123,CORONATARIFARIA,CORREDOR,DENOMINACION,DENOMINACIONABREVIADA,DENOMINACION_SAE,DISTRITO,ENCUESTAAFOROS,ENCUESTADOMICILIARIA,FECHAACTUAL,FECHAALTA,FECHAFIN,FECHAINICIO,GRADOACCESIBILIDAD,HOJA25000,IDESTACION,INTERURBANOS_CODIGOEMT_CRTM,INTERURBANOS_CODIGOEMT_EMPRESA,LATITUD,LINEAS,LONGITUD,MODO,MODOINTERCAMBIADOR,NOMBREVIA,NUMEROPORTAL,OBJECTID,OBSERVACIONES,PARTICULA,SECCIONCENSAL,SECTOR,SECTORURBANO,SITUACION,SITUACIONCALLE,TESELA,TIPO,TIPONUMERO,TIPOVIA,X,Y,ZONATRANSPORTE
4303,3,2,,,,,1523,07901,3427,,079,,28035,28,11784,2,A,7,DOCTOR RAMON CASTROVIEJO,Dr. Ramón Castroviejo con Nueva Zelanda,,08,,176,20170920,20010709,,19861001,T,,6_3427,,,40.4727081786799,"42, 137",-3.7276209531923277,6,,Doctor Ramón Castroviejo,77,4304,,del,,5,,S,,,U,N,Calle,438430.0,4480687.0,079-08-176
4304,3,2,131,,,,3096,07901,2710,,079,,28053,28,09211,2,A,3,RUIDERA,"Ruidera, 2",,13,,371,20170920,20010709,,19861001,T,,6_2710,,,40.381276976647634,111,-3.673706749418306,6,,Ruidera,5,4305,,de,029,3,,S,,,U,N,Calle,442923.0,4470502.0,079-13-371
4305,3,2,131,,,,3100,07901,2714,,079,0790101,28053,28,09228,2,A,3,RONDA SUR-MONTANCHEZ,Ronda del Sur frente al Nº 217,,13,,369,20170920,20010709,,19861001,T,,6_2714,,,40.373696038335616,111,-3.671334359879793,6,,Sur,SN,4306,Con calle de Montánchez,,014,3,,S,,T07911768,U,N,Ronda,443118.0,4469659.0,079-13-369
4306,3,2,151,,,,3105,07901,2724,,079,,28017,28,02732,2,A,1,HERMANOS MACHADO-CARLOS HDEZ.,"Hermanos Machado, 33",,15,,417,20170920,20010709,,19861001,T,,6_2724,,,40.43023087067597,113,-3.6487412861813175,6,,Hermanos Machado,37,4307,,de los,041,4,,S,,,U,N,Calle,445082.0,4475920.0,079-15-417
4307,3,2,208,A,,,3111,07901,2734,,079,0790101,28027,28,45149,1,A,2,JUAN I.LUCA TENA-ALEGRIA DE ORIA,Juan Ignacio Luca de Tena frente Nº7,,20,,541,20170920,20010709,,19861001,T,559-2,6_2734,,,40.447146903186905,"114, 146, N4",-3.635817277093638,6,,Juan Ignacio Luca de Tena,4,4308,,de,099,,,S,,T0795692,U,N,Calle,446192.0,4477790.0,079-20-541
4308,3,2,152,,,,4635,07901,5025,99,079,0790101,28032,28,45492,1,A,1,PLAZA ALSACIA-MALMOE,,,15,,424,20170920,20030415,,20030325,T,solape,6_5025,,,40.41690243181931,"106, 140, N7",-3.6233060331958735,6,91.0,Alsacia,1,4309,,de,069,4,0790101958,S,,T0799175,U,N,Plaza,447229.0,4474425.0,079-15-424
4309,3,2,101,,,,2262,07901,3036,83,079,0790101,28047,28,10645,1,A,5,ALHAMBRA-CUART DE POBLET,Alhambra frente a la C/ Cuart de Poblet,,10,,264,20170920,20010709,,19861001,T,559-3,6_3036,,,40.39898207674251,"31, 55, 119, N18",-3.7442376026984285,6,92.0,Alhambra,56,4310,Con Calle de la Alhambra,de la,006,,,S,,T07911231,U,N,Calle,436952.0,4472492.0,079-10-264
4310,0,1,116,,,,4084,07901,5900,,079,0790199,28054,28,C0347,2,A,4,REAL-CATORCE OLIVAS,,,11,,311,20170920,20081223,,20081210,T,559-3,6_5900,,,40.363272151959166,"35, 118",-3.7418193644220983,6,,Real,1,4311,,del,156,7,0790199999,S,,T07914987,U,N,Calle,437125.0,4468550.0,079-11-311
4311,0,1,116,,,,4090,07901,5896,,079,0790199,28054,28,C1566,2,A,4,AVENIDA DE LA PESETA-MARAVEDI,,,11,,310,20170920,20081223,,20081210,T,559-3,6_5896,,,40.362702548151546,"35, 118, N16",-3.7473644972855062,6,,Peseta,101,4312,,de la,156,3,0790199999,S,,T07915162,U,N,Avda,436653.0,4468490.0,079-11-310
4312,0,1,116,,,,4091,07901,5897,,079,0790199,28054,28,C1566,2,A,4,AVENIDA DE LA PESETA-VIA LUSITANA,,,11,,310,20170920,20081223,,20081210,T,559-3,6_5897,,,40.36335630327592,"35, 118, N16",-3.7443069751426425,6,,Peseta,107,4313,,de la,156,3,0790199999,S,,T07915162,U,N,Avda,436913.0,4468561.0,079-11-310
4313,3,2,026,,,,2308,07901,1281,,079,0790101,28045,28,05651,1,A,4,Pº STA.Mª CABEZA Nº 4,"Pº Santa María de la Cabeza, 4",,02,,31,20170920,20010709,,19861001,T,559-3,6_1281,,,40.40695970614317,"36, 41, 119",-3.6940159133678097,6,,Santa María de la Cabeza,4,4314,,de,080,1,0790101612,S,,T07910303,U,N,Paseo,441221.0,4473366.0,079-02-031
4314,3,2,076,,,,1417,07901,1531,,079,0790101,28003,28,05140,1,A,6,AV.REINA VICTORIA-AV.PABLO IGLESIAS,"Reina Victoria, 17",,07,,122,20170920,20010709,,19861001,T,559-1,6_1531,,,40.44689482045902,"45, 127, C1, F",-3.7071813242686935,6,,Reina Victoria,19,4315,,de la,119,1,0790101276,S,,T0795654,U,N,Avda,440140.0,4477808.0,079-07-122
4315,3,2,204,,,,4655,07901,2548,99,079,0790101,28037,28,10627,1,A,2,AV.GUADALAJARA-PZA.ALSACIA,Av. de Guadalajara S/N con Pza. de Alsac,,20,,567,20170920,20010709,,19861001,T,559-2,6_2548,,,40.41866020252906,"106, 140, E2, N7",-3.622775831652375,6,91.0,Guadalajara,2,4316,,de,043,4,0790101486,S,,T0798903,U,N,Avda,447275.0,4474620.0,079-20-567
4316,0,1,075,,,,2693,07901,6139,,079,0790101,28003,28,05080,1,A,6,RAIMUNDO FDEZ.VILLAVERDE-PONZANO,,,07,,123,20170920,20110509,,20110215,T,559-1,6_6139,,,40.44645450224632,"149, C1",-3.698987697715255,6,,Raimundo Fernández Villaverde,32,4317,,de,115,1,0790101284,S,,T0795727,U,N,Calle,440834.0,4477753.0,079-07-123
4317,3,2,125,,,,2426,07901,1563,,079,,28026,28,03753,2,A,4,MARCELO USERA-GABRIEL USERA,"Marcelo Usera, 114",,12,,316,20170920,20010709,,19861001,T,,6_1563,,,40.385525544869985,"47, 247, N15",-3.7090462889565594,6,,Marcelo Usera,114,4318,,de,067,3,,S,,,U,N,Calle,439927.0,4470997.0,079-12-316
4318,3,2,116,,,,2457,07901,1582,,079,0790101,28044,28,00427,2,A,4,ANTONIA RGUEZ.SACRISTAN-FCO.RGUEZ.,"Antonia Rodríguez Sacristán, 8",,11,,307,20170920,20010709,,19861001,T,,6_1582,,,40.372836142750195,"47, 108, 118, 121, 131",-3.7456293268646648,6,,Antonia Rodríguez Sacristán,8,4319,,de,156,3,,S,,T07914359,U,N,Calle,436810.0,4469614.0,079-11-307
4319,3,2,117,,,,2442,07901,1590,,079,,28025,28,00017,2,A,4,AV.ABRANTES-CARRERO JUAN RAMON,"Av. de Abrantes, 101",,11,,296,20170920,20010709,,19861001,T,,6_1590,,,40.37955877631178,"47, 108",-3.7297880216330683,6,,Abrantes,101,4320,,de,163,3,,S,,,U,N,Avda,438161.0,4470349.0,079-11-296
4320,3,2,126,,,,2429,07901,1596,,079,,28026,28,03753,2,A,4,MARCELO USERA-AV.RAFAELA YBARRA,"Marcelo Usera, 143",,12,,318,20170920,20010709,,19861001,T,,6_1596,,,40.385090040335854,"47, 60, 81, 247",-3.7124818909211137,6,,Marcelo Usera,145,4321,,de,075,3,,S,,,U,N,Calle,439635.0,4470951.0,079-12-318
4321,3,2,117,,,,2464,07901,1602,,079,,28025,28,04645,2,A,4,PELICANO-ARGUESO,"Pelícano, 12",,11,,294,20170920,20010709,,19861001,T,,6_1602,,,40.383695597478564,247,-3.726663478380829,6,,Pelícano,6,4322,,del,175,3,,S,,,U,N,Calle,438430.0,4470806.0,079-11-294
4322,3,2,173,,,,4980,07901,1609,23,079,0790101,28021,28,01877,2,A,4,EDUARDO MARISTANY-V.CARBALLAL,Eduardo Maristany frente al Nº 9,,17,,483,20170920,20010709,,19861001,T,,6_1609,,,40.352995475393854,"85, 123",-3.683234880213372,6,92.0,Eduardo Maristany,9,4323,,de,047,3,,S,,T07915746,U,N,Calle,442090.0,4467369.0,079-17-483
4323,3,2,4,,,,5311,07901,1611,,079,,28028,28,02340,1,A,1,FCO.SILVELA-AV.TOREROS,"Francisco Silvela, 28",,04,,73,20170920,20010709,,19861001,T,,6_1611,,,40.43206268252218,48,-3.671925435496772,6,,Francisco Silvela,30,4324,,de,67,1,,S,,,U,N,Calle,443117.0,4476138.0,079-04-073
4324,3,2,154,,,,2477,07901,1615,,079,,28027,28,01813,2,A,1,AV.DONOSTIARRA-PZA.JOSE BANUS,"Av. Donostiarra, 26",,15,,410,20170920,20010709,,19861001,T,,6_1615,,,40.43456614204653,"21, 48",-3.6563992622113153,6,,Donostiarra,26,4325,,de,121,4,,S,,,U,N,Avda,444436.0,4476406.0,079-15-410
4325,3,2,153,,,,766,07901,1617,,079,0790101,28027,28,03133,2,A,1,JOSE DEL HIERRO-VIRGEN DEL SAGRARIO,José del Hierro con Virgen del Sagrario,,15,,413,20170920,20010709,,19861001,T,,6_1617,,,40.436368852025,"48, 146",-3.649849537148124,6,,José del Hierro,SN,4326,Frente a zona de Petanca,de,110,4,,S,,T0796838,U,SN,Calle,444993.0,4476602.0,079-15-413
4326,3,2,202,,,,2351,07901,1626,,079,,28037,28,02711,1,A,2,AV.HELLIN-ALBERIQUE,"Av. de Hellín, 19",,20,,565,20170920,20010709,,19861001,T,559-2,6_1626,,,40.43006600169351,"38, 153",-3.6156298088336496,6,,Hellín,19,4327,,de,029,,,S,,T0797613,U,N,Avda,447894.0,4475850.0,079-20-565
4327,3,2,202,,,,2485,07901,1635,,079,,28022,28,07995,1,A,2,AV.CANILLEJAS A VICALVARO-ALBAIDA,Av Canillejas a Vicálvaro frente Nº71,,20,,565,20170920,20010709,,19861001,T,559-2,6_1635,,,40.43355202489165,48,-3.6120633121731087,6,,Canillejas a Vicálvaro,54,4328,,de,026,,,S,,T0797157,U,N,Avda,448206.0,4476219.0,079-20-565
4328,3,2,154,,,,777,07901,1643,,079,,28027,28,06441,2,A,1,VIRGEN DEL PORTILLO-V.DE LAS NIEVES,"Virgen del Portillo, 11",,15,,411,20170920,20010709,,19861001,T,,6_1643,,,40.436065828595424,"48, 146",-3.654067554161452,6,,Virgen del Portillo,9,4329,,de la,131,4,,S,,,U,N,Calle,444635.0,4476571.0,079-15-411
4329,3,2,084,C,,,1504,07901,1650,,079,,28029,28,08173,1,A,7,AV.BETANZOS-M.FDEZ.ALMAGRO,"Av de Betanzos, 39",,08,,179,20170920,20010709,,19861001,T,559-1,6_1650,,,40.474882358584296,"42, 49, 126, 128, N22",-3.7112770219802855,6,,Betanzos,37,4330,,de,068,,,S,,T0792009,U,N,Avda,439817.0,4480917.0,079-08-179
4330,3,2,207,,,,4424,07901,3645,,079,,28022,28,07519,2,A,2,CANAL BOSFORO-AV.CANILLEJAS,"Canal del Bósforo, 4",,20,,553,20170920,20010709,,19861001,T,,6_3645,,,40.43961878570706,140,-3.61394196565509,6,,Canal de Bósforo,6,4331,,del,078,4,,S,,,U,N,Calle,448041.0,4476941.0,079-20-553
4331,3,2,208,,,,4435,07901,3651,,079,,28027,28,45149,2,A,2,JUAN I.LUCA TENA-DR.ZAMENHOF,J. I. Luca de Tena frente Dr. Zamenhof,,20,,540,20170920,20010709,,19861001,T,,6_3651,,,40.44771025410107,"114, N4",-3.6271522227651105,6,,Juan Ignacio Luca de Tena,27,4332,,de,099,4,,S,,,U,N,Calle,446927.0,4477847.0,079-20-540
4332,3,2,,,,,4485,07901,3660,,079,,28005,28,06500,1,A,4,Pº YESERIAS-ARGANDA,"Pº de Yeserías, 61",,02,,29,20170920,20010709,,19861001,T,,6_3660,,,40.39717283171665,"18, N12",-3.7048673242822194,6,,Yeserías,59,4333,,de,,3,,S,,,U,N,Paseo,440292.0,4472287.0,079-02-029
4333,3,2,181,,,,3340,07901,3673,,079,,28031,28,05013,2,A,3,PTO.PORZUNA-FUENTIDUEÑA,"Puerto Porzuna, 30",,18,,500,20170920,20010709,,19861001,T,,6_3673,,,40.37464334062296,"103, 142",-3.622693954635891,6,,Puerto de Porzuna,28,4334,,del,017,3,,S,,,U,N,Calle,447248.0,4469734.0,079-18-500
4334,3,2,101,,,,4512,07901,3679,,079,0790101,28047,28,04478,2,A,5,CARAMUEL-SEPULVEDA,Caramuel S/N con C/ Sepúlveda,,10,,267,20170920,20010709,,19861001,T,,6_3679,,,40.405343735997086,119,-3.7310795610697185,6,,Pablo Sarasate,SN,4335,Frente al nº 2,de,006,3,,S,,T07910160,U,SN,Calle,438075.0,4473212.0,079-10-267
4335,3,2,091,,,,4583,07901,3693,,079,0790101,28023,28,45062,2,A,6,GOLONDRINA-VIRGEN DE LOS ROSALES,Golondrina  frente  Virgen de los Rosales,,09,,204,20170920,20010709,,19861001,T,,6_3693,,,40.45334973338606,"160, 161",-3.7852228161998913,6,,Golondrina,SN,4336,Con Calle de la Virgen de los Rosales,de la,001,5,,S,,,U,SN,Calle,433528.0,4478580.0,079-09-204
4336,3,2,192,,,,5367,07901,3696,,079,0790101,28032,28,06665,2,A,3,CALAHORRA-Pº ARTILLEROS,Calahorra frente al Nº 2,,19,,525,20170920,20010709,,19861001,T,,6_3696,,,40.40765667836066,"106, N7",-3.6101162324697817,6,,Calahorra,1,4337,,de,025,4,,S,,T07910003,U,N,Calle,448341.0,4473391.0,079-19-525
4337,3,2,145,,,,1996,07901,370,,079,0790101,28030,28,01960,2,A,3,ENCOMIENDA PALACIOS-TACONA,"Encomienda de Palacios, 250",,14,,391,20170920,20010709,,19861001,T,,6_370,,,40.39885654979246,"8, N8",-3.6398500461971244,6,,Encomienda de Palacios,250,4338,,de la,056,4,,S,,T07911097,U,N,Calle,445811.0,4472432.0,079-14-391
4338,3,2,192,,,,4562,07901,3710,,079,,28032,28,08985,2,A,3,VILLABLANCA-VIVERO PILARICA,"Villablanca, 43",,19,,530,20170920,20010709,,19861001,T,,6_3710,,,40.407312007621435,100,-3.603678326879139,6,,Villablanca,51,4339,,de,014,4,,S,,,U,N,Calle,448887.0,4473349.0,079-19-530
4339,3,2,085,,,,4651,07901,3725,,079,0790101,28029,28,08996,1,A,7,MONFORTE DE LEMOS-POLIDEPORTIVO,Monforte de Lemos  frente Polideportivo,,08,,196,20170920,20010709,,19861001,T,559-1,6_3725,,,40.47951239890781,"134, 137",-3.6941291263397247,6,,Monforte de Lemos,10,4340,,de,099,,,S,,T0791467,U,N,Avda,441275.0,4481419.0,079-08-196
4340,3,2,141,,,,1998,07901,375,,079,0790101,28030,28,01960,2,A,3,ENCOMIENDA PALACIOS-FTE.CARRANTONA,"Encomienda de Palacios, frente Nº264",,14,,394,20170920,20010709,,19861001,T,,6_375,,,40.398202576714795,"8, 20",-3.637546038606253,6,,Encomienda de Palacios,SN,4341,Con Calle de la Fuente Carrantona,de la,003,4,,S,,T07910949,U,SN,Calle,446006.0,4472358.0,079-14-394
4341,3,2,113,,,,4745,07901,3750,,079,0790101,28019,28,01995,2,A,4,Pº ERMITA DEL SANTO-Pº SAN ILLAN,Pº Ermita del Santo con Pº de San Illán,,11,,273,20170920,20010709,,19861001,T,,6_3750,,,40.402149906573285,25,-3.7246461565104516,6,,Ermita del Santo,SN,4342,Con Paseo de San Illán,de la,054,3,,S,,T07910302,U,SN,Paseo,438618.0,4472853.0,079-11-273
4342,3,2,113,,,,4744,07901,3751,,079,0790101,28019,28,01995,2,A,4,Pº ERMITA DEL SANTO-Pº SAN ILLAN,Pº Ermita del Santo con Pº de San Illán,,11,,272,20170920,20010709,,19861001,T,,6_3751,,,40.402147914891444,25,-3.7249643127725283,6,,Ermita del Santo,SN,4343,Con Paseo de San Illán,de la,054,3,,S,,T07910302,U,SN,Paseo,438591.0,4472853.0,079-11-272
4343,3,2,113,,,,4746,07901,3752,,079,0790101,28019,28,01995,2,A,4,Pº ERMITA DEL SANTO-Pº 15 DE MAYO,Pº Ermita del Santo con Pº 15 de Mayo,,11,,272,20170920,20010709,,19861001,T,,6_3752,,,40.400296891195424,25,-3.725627954712723,6,,Ermita del Santo,SN,4344,Con Paseo del Quince de Mayo,de la,054,3,,S,,T07910302,U,SN,Paseo,438533.0,4472648.0,079-11-272
4344,3,2,,,,,4736,07901,3757,,079,,28034,28,11964,2,A,7,VENTISQUERO CONDESA-VALLE DE ENMEDIO,Ventisquero Condesa con Valle Enmedio,,08,,161,20170920,20010709,,19861001,T,,6_3757,,,40.488662143028975,49,-3.716217782399357,6,,Ventisquero de la Condesa,24,4345,,del,,2,,S,,,U,N,Avda,439411.0,4482450.0,079-08-161
4345,3,2,107,,,,906,07901,1363,,079,0790101,28044,28,09134,2,A,5,GRAL.SALIQUET-AV.RAFAEL FINAT,General Saliquet frente 18,,10,,246,20170920,20010709,,19861001,T,,6_1363,,,40.3765024372735,39,-3.77316381375014,6,,General Saliquet,15,4346,,del,185,3,,S,,T07913857,U,N,Calle,434476.0,4470041.0,079-10-246
4346,3,2,103,,,,886,07901,1293,,079,,28011,28,02110,2,A,5,Pº EXTREMADURA-SAN JUAN DE LA MATA,"Pº de Extremadura, 268",,10,,260,20170920,20010709,,19861001,T,,6_1293,,,40.40359695239576,"36, 39, N19",-3.7561736042717633,6,,Extremadura,268,4347,,de,077,3,,S,,,U,N,Paseo,435944.0,4473036.0,079-10-260
4347,3,2,071,,,,1385,07901,1314,309,079,,28010,28,02140,1,A,6,FEIJOO-BRAVO MURILLO,"Feijoo, 4",,07,,133,20170920,20010709,,19861001,T,,6_1314,,,40.434819109266044,37,-3.7038331649284144,6,93.0,Feijoo,4,4348,,de,001,,,S,,,U,N,Calle,440413.0,4476465.0,079-07-133
4348,3,2,107,,,,362,07901,1240,,079,0790101,28044,28,09348,2,A,5,GRAL.MILLAN ASTRAY-GRAL.R.BASART,"General Millán Astray, 30",,10,,247,20170920,20010709,,19861001,T,,6_1240,,,40.37760060343399,"34, 155, N19",-3.7665324193301486,6,,General Millán Astray,22,4349,,del,199,3,,S,,T07913912,U,N,Calle,435040.0,4470158.0,079-10-247
4349,3,2,4,,,,2214,07901,1028,,079,,28009,28,04258,1,A,3,NARVAEZ,"Narvaez, 67",,03,,48,20170920,20010709,,19861001,T,,6_1028,,,40.41614536952949,"26, 61, 63, C2",-3.6762698514906003,6,,Narváez,69,4350,,de,53,1,,S,,,U,N,Calle,442735.0,4474374.0,079-03-048
4350,0,1,126,,,,5687,07901,6097,,079,0790101,28026,28,99999,2,A,4,AV.PRINCESA JUANA AUSTRIA-AV.POBLADOS,,,12,,319,20170920,20100901,,20100721,T,559-3,6_6097,,,40.374605549817375,155,-3.7192742781220747,6,,Princesa Juana de Austria,SN,4351,,a,098,3,0790101665,S,,T07914526,U,SN,Avda,439049.0,4469792.0,079-12-319
4351,3,2,116,,,,3632,07901,5365,,079,0790101,28054,28,C1578,2,A,4,JACOBEO-LONJA DE LA SEDA,,,11,,305,20170920,20051116,,20051203,T,,6_5365,,,40.365527495832275,"35, N17",-3.7612017629300145,6,,Universidad de Alcalá de Henares,2,4352,,de la,155,3,0790101A01,S,,T07915021,U,N,Calle,435481.0,4468814.0,079-11-305
4352,3,2,116,,,,640,07901,5192,,079,0790101,28054,28,C1575,2,A,4,AVDA.DE LA PESETA-PINAR DE SAN JOSE,,,11,,305,20170920,20040719,,20040731,T,,6_5192,,,40.36376030039009,"35, 155, N17",-3.7627836687545497,6,,Pinar de San José,15,4353,,del,155,3,0790101A01,S,,T07915129,U,N,Calle,435345.0,4468619.0,079-11-305
4353,3,2,5,,,,797,07901,585,,079,,28003,28,05201,1,A,6,RIOS ROSAS-ALONSO CANO,"Rios Rosas, 39",,07,,123,20170920,20010709,,19861001,T,,6_585,,,40.44190880180538,"12, 45",-3.6979524053560273,6,,Ríos Rosas,39,4354,,de,109,1,,S,,,U,N,Calle,440918.0,4477248.0,079-07-123
4354,3,2,4,,,,809,07901,597,,079,,28010,28,02527,1,A,6,JOSE ABASCAL-MODESTO LAFUENTE,"José Abascal, 34",,07,,134,20170920,20010709,,19861001,T,,6_597,,,40.4381551031201,12,-3.6959446011933146,6,,José Abascal,32,4355,,de,92,1,,S,,,U,N,Calle,441085.0,4476830.0,079-07-134
4355,3,2,031,,,,2125,07901,609,8,079,0790101,28007,28,01447,1,A,3,AV.MEDITERRANEO-PZA.CONDE CASAL,"Pza. Conde de Casal, 1",,03,,57,20170920,20010709,,19861001,T,,6_609,,,40.4069065086672,"14, 32, 63, N9",-3.670850583061884,6,92.0,Conde de Casal,1,4356,,del,001,1,0790101A01,S,,T07910905,U,N,Plaza,443187.0,4473345.0,079-03-057
4356,3,2,051,,,,2134,07901,618,,079,0790101,28036,28,02700,1,A,1,Pº HABANA-CREVILLENTE,Pº de la Habana frente al Nº 37,,05,,93,20170920,20010709,,19861001,T,,6_618,,,40.45328613681815,14,-3.6845548806315747,6,,Habana,70,4357,,de la,001,1,,S,,,U,N,Paseo,442064.0,4478502.0,079-05-093
4357,3,2,,,,,2135,07901,636,,079,,28036,28,02700,1,A,1,Pº HABANA-CREVILLENTE,"Pº de la Habana, 33",,05,,92,20170920,20010709,,19861001,T,,6_636,,,40.45292224007982,14,-3.685152643953072,6,,Habana,33,4358,,de la,,1,,S,,,U,N,Paseo,442013.0,4478462.0,079-05-092
4358,3,2,087,,,,1556,07901,3463,,079,0790101,28035,28,11977,2,A,7,RISCOS DE POLANCO-CERRO CARRASQUETA,Riscos de Polanco  con  Cerro Minguete,,08,,159,20170920,20010709,,19861001,T,559-1,6_3463,,,40.486521827779676,49,-3.722550660081633,6,,Riscos de Polanco,7,4359,,de,154,2,0790101053,S,,T0791220,U,N,Calle,438872.0,4482217.0,079-08-159
4359,3,2,087,,,,1597,07901,3408,,079,0790101,28035,28,11973,2,A,7,CERRO MINGUETE-VENTISQUERO CONDESA,Cerro Minguete con Ventisquero Condesa,,08,,159,20170920,20010709,,19861001,T,559-1,6_3408,,,40.48677157688505,64,-3.716962712327162,6,,Cerro Minguete,8,4360,,del,154,2,0790101901,S,,T0791225,U,N,Calle,439346.0,4482241.0,079-08-159
4360,3,2,087,,,,1559,07901,3407,,079,0790101,28035,28,11971,2,A,7,SENDA DEL INFANTE-CERRO MINGUETE,Senda del Infante con C/ Cerro Minguete,,08,,159,20170920,20010709,,19861001,T,559-1,6_3407,,,40.48707942792345,"49, 64",-3.7190894139140553,6,,Senda del Infante,12,4361,,de la,154,2,0790101901,S,,T0791196,U,N,Calle,439166.0,4482276.0,079-08-159
4361,3,2,087,,,,1558,07901,2117,,079,0790101,28035,28,11971,2,A,7,SENDA DEL INFANTE-CERRO MINGUETE,Senda del Infante con C/ Cerro Minguete,,08,,159,20170920,20010709,,19861001,T,559-1,6_2117,,,40.48720911602189,49,-3.7189096970154214,6,,Senda del Infante,12,4362,,de la,154,2,0790101901,S,,T0791173,U,N,Calle,439182.0,4482291.0,079-08-159
4362,3,2,087,,,,4733,07901,3761,,079,0790101,28035,28,11979,2,A,7,PEÑA DEL AGUILA-CERRO MINGUETE,Peña del Aguila esq. a Cerro Minguete,,08,,159,20170920,20010709,,19861001,T,559-1,6_3761,,,40.4865880286503,49,-3.725381012422687,6,,Peña del Águila,6,4363,,de,156,2,0790101053,S,,T0791217,U,N,Calle,438633.0,4482226.0,079-08-159
4363,3,2,087,,,,4777,07901,3755,,079,0790101,28035,28,11979,2,A,7,PEÑA DEL AGUILA-CERRO CARRASQUETA,Peña Aguila con Cerro de la Carrasqueta,,08,,159,20170920,20010709,,19861001,T,559-1,6_3755,,,40.485807717443315,49,-3.7252146567714073,6,,Peña del Águila,6,4364,,de,156,2,0790101901,S,,T0791241,U,N,Calle,438646.0,4482139.0,079-08-159
4364,3,2,083,,,,1555,07901,3098,253,079,0790101,28035,28,11977,2,A,7,RISCOS DE POLANCO-VALLE PINARES LLANOS,Riscos de Polanco frente al Nº 14,,08,,172,20170920,20010709,,19861001,T,559-1,6_3098,,,40.48519892939455,49,-3.722776866798047,6,93.0,Riscos de Polanco,5,4365,,de,142,,0790101901,S,,T0791270,U,N,Calle,438852.0,4482070.0,079-08-172
4365,3,2,083,,,,1553,07901,3142,,079,0790101,28035,28,10778,2,A,7,RAMON GOMEZ DE LA SERNA-JULIO CALVO,"Ramón Gómez de la Serna, 19",,08,,172,20170920,20010709,,19861001,T,559-1,6_3142,,,40.48289812910768,49,-3.72256678641166,6,,Ramón Gómez de la Serna,14,4366,,de,015,2,0790101052,S,,T0791385,U,N,Calle,438868.0,4481815.0,079-08-172
4366,3,2,085,,,,1735,07901,3015,,079,,28029,28,08996,1,A,7,MONFORTE DE LEMOS-PUENTECESURES,Av Monforte de Lemos con  Puentecesures,,08,,197,20170920,20010709,,19861001,T,559-1,6_3015,,,40.479541163396064,"134, 137",-3.6970050846106,6,,Monforte de Lemos,19,4367,,de,095,,,S,,T0791606,U,N,Avda,441031.0,4481425.0,079-08-197
4367,3,2,102,,,,1452,07901,3022,,079,,28011,28,05300,2,A,5,SAAVEDRA FAJARDO-DOÑA URRACA,"Saavedra Fajardo, 20",,10,,268,20170920,20010709,,19861001,T,,6_3022,,,40.41341813378075,138,-3.7249908018554394,6,,Saavedra Fajardo,18,4368,,de,016,3,,S,,,U,N,Calle,438599.0,4474104.0,079-10-268
4368,3,2,102,,,,1463,07901,3029,,079,0790101,28011,28,05744,1,A,5,SEPULVEDA-AV.APOSTOLES,Sepúlveda con Av. Apóstoles,,10,,266,20170920,20010709,,19861001,T,559-3,6_3029,,,40.40434809812114,"138, N18",-3.739190371957064,6,,Sepúlveda,36,4369,,de,049,,,S,,T07910556,U,N,Calle,437391.0,4473106.0,079-10-266
4369,3,2,105,,,,641,07901,3038,,079,,28024,28,11110,2,A,5,CORACEROS-ARQUEROS,"Coraceros, 8",,10,,232,20170920,20010709,,19861001,T,,6_3038,,,40.377091789751454,139,-3.797837696865776,6,,Coraceros,8,4370,,de los,159,3,,S,,T07913843,U,N,Calle,432382.0,4470125.0,079-10-232
4370,3,2,107,,,,5159,07901,3054,,079,0790101,28044,28,00668,2,A,5,AVDA.AVIACION-MIRABEL,Av. de la Aviación con C/ Mirabel,,10,,242,20170920,20010709,,19861001,T,,6_3054,,,40.37550786949274,"39, 117, 139, N19",-3.78040872712382,6,,Aviación,16,4371,,de la,180,3,,S,,T07914216,U,N,Avda,433860.0,4469936.0,079-10-242
4371,3,2,4,,,,299,07901,306,77,079,0790101,28016,28,01551,1,A,1,COSTA RICA-CHILE,"Costa Rica, 12",,05,,94,20170920,20010709,,19861001,T,,6_306,,,40.458411246031936,"7, 11, 40",-3.675525306883788,6,93.0,Costa Rica,12,4372,,de,56,,0790101A01,S,,,U,N,Calle,442834.0,4479065.0,079-05-094
4372,3,2,134,,,,2524,07901,3062,,079,,28038,28,11025,2,A,3,ANDALUCES-AV.PABLO NERUDA,Andaluces con Av. Pablo Neruda,,13,,348,20170920,20010709,,19861001,T,,6_3062,,,40.39154002727388,"54, 144",-3.6416778768405726,6,,Andaluces,2,4373,,de los,137,3,,S,,,U,N,Calle,445650.0,4471621.0,079-13-348
