,BARRIO,CODIGOPOSTAL,DENOMINACION,DISTRITO,LATITUD,LONGITUD,TIPOTRANSPORTE,BARRIO_NOMBRE,DISTRITO_NOMBRE
274,156.0,28043.0,AVENIDA DE LA PAZ,15.0,40.453542634899286,-3.661181999682608,Metro,San Juan Bautista,Ciudad Lineal
275,163.0,28043.0,ESPERANZA,16.0,40.45944729719177,-3.645817180039627,Metro,Canillas,Hortaleza
276,164.0,28043.0,MAR DE CRISTAL,16.0,40.46942603388481,-3.638322673402993,Metro,Pinar del Rey,Hortaleza
277,164.0,28033.0,SAN LORENZO,16.0,40.474470739586955,-3.639577276564596,Metro,Pinar del Rey,Hortaleza
278,207.0,28022.0,CANILLEJAS,20.0,40.4494208443657,-3.608160323120323,Metro,Canillejas,San Blas - Canillejas
279,208.0,28022.0,TORRE ARIAS,20.0,40.44374329641458,-3.616994705938824,Metro,Salvador,San Blas - Canillejas
280,201.0,28027.0,SUANZES,20.0,40.440851243077674,-3.6268397441771407,Metro,Simancas,San Blas - Canillejas
281,153.0,28027.0,QUINTANA,15.0,40.43358494164949,-3.6473622420983225,Metro,Quintana,Ciudad Lineal
282,154.0,28027.0,EL CARMEN,15.0,40.43189329209465,-3.6575725472596634,Metro,Concepción,Ciudad Lineal
283,46.0,28006.0,NUÑEZ DE BALBOA,4.0,40.43278060804376,-3.682579914483605,Metro,Castellana,Salamanca
284,74.0,28010.0,RUBEN DARIO,7.0,40.433157937209636,-3.689541598575491,Metro,Almagro,Chamberí
285,73.0,28004.0,BILBAO,7.0,40.42905602410363,-3.702182065778417,Metro,Trafalgar,Chamberí
286,112.0,28019.0,MARQUES DE VADILLO,11.0,40.397356290324495,-3.715960076514052,Metro,Opañel,Carabanchel
287,112.0,28019.0,URGEL,11.0,40.39335176845625,-3.723604824293663,Metro,Opañel,Carabanchel
288,114.0,28025.0,VISTA ALEGRE,11.0,40.388847025757215,-3.7398245500065785,Metro,Vista Alegre,Carabanchel
289,94.0,28039.0,OFELIA NIETO-FRANCOS RODRIGUEZ,9.0,40.45807097957266,-3.711281672891367,Autobus,Valdezarza,Moncloa - Aravaca
290,93.0,28040.0,DR.FEDERICO RUBIO-FCO.DIEGO,9.0,40.4557181854233,-3.7144411879332884,Autobus,Ciudad Universitaria,Moncloa - Aravaca
291,93.0,28040.0,DR.FEDERICO RUBIO Y GALI-AV.PABLO IGLESIAS,9.0,40.4533613938055,-3.7138619674661353,Autobus,Ciudad Universitaria,Moncloa - Aravaca
292,61.0,28039.0,DR.FEDERICO RUBIO-JERONIMA LLORENTE,6.0,40.45218857154183,-3.709733785303475,Autobus,Bellas Vistas,Tetuán
293,61.0,28039.0,DR.FEDERICO RUBIO-ABEL,6.0,40.45055876407324,-3.7095987286134333,Autobus,Bellas Vistas,Tetuán
294,76.0,28003.0,SAN FCO.DE SALES-GUZMAN EL BUENO,7.0,40.442356258108646,-3.713226843725512,Autobus,Vallehermoso,Chamberí
295,135.0,28018.0,LAGO CALAFATE,13.0,40.38396407415429,-3.6496290986584814,Autobus,Portazgo,Puente de Vallecas
296,76.0,28003.0,GTA.PTE.GARCIA MORENO,7.0,40.445687487894794,-3.7150308047857457,Autobus,Vallehermoso,Chamberí
297,76.0,28003.0,AV.REINA VICTORIA-GRAL.I.IBERO,7.0,40.44659602055371,-3.710866019395034,Autobus,Vallehermoso,Chamberí
298,107.0,28044.0,"CALLE DE MIRABEL, 3",10.0,40.37607876885794,-3.7812516644449903,Autobus,Aguilas,Latina
299,208.0,28027.0,MARQUESADO STA.MARTA-FERNANDO MIJARES,20.0,40.44768988675943,-3.6225765858034866,Autobus,Salvador,San Blas - Canillejas
300,74.0,28010.0,STA.ENGRACIA-CARACAS,7.0,40.43053773654949,-3.6967267980035134,Autobus,Almagro,Chamberí
301,205.0,28022.0,AV.NIZA-LAS MUSAS,20.0,40.43255234729765,-3.6077353262104888,Autobus,Rosas,San Blas - Canillejas
302,143.0,28030.0,DR.GARCIA TAPIA-FTE.CARRANTONA,14.0,40.407926827796274,-3.6319924514414335,Autobus,Marroquina,Moratalaz
303,84.0,28029.0,AV.BETANZOS-CHANTADA,8.0,40.473473944939606,-3.711679938998065,Autobus,Pilar,Fuencarral - El Pardo
304,192.0,28032.0,INDALECIO PRIETO-LOS PINILLAS,19.0,40.39983101015987,-3.621370145366631,Autobus,Valdebernardo,Vicálvaro
305,192.0,28032.0,INDALECIO PRIETO-JUGLARES,19.0,40.401817216813264,-3.620587043806168,Autobus,Valdebernardo,Vicálvaro
306,145.0,28030.0,PZA.CORR.ALONSO AGUILAR,14.0,40.40717154065058,-3.6592093708157383,Autobus,Fontarrón,Moratalaz
307,33.0,28007.0,JUAN ESPLANDIU Nº 9,3.0,40.418234105735934,-3.662476152183056,Autobus,Estrella,Retiro
308,33.0,28007.0,JUAN ESPLANDIU Nº 4,3.0,40.41652132791005,-3.662659751621424,Autobus,Estrella,Retiro
309,171.0,28021.0,Pº ALBERTO PALACIOS-Pº FERROVIARIOS,17.0,40.34341580085596,-3.716518037675971,Autobus,"Villaverde Alto, Casco Histórico de Villaverde",Villaverde
310,206.0,28022.0,GASCUEÑA-FUENSAVIÑAN,20.0,40.44799800509851,-3.57081523408048,Autobus,Rejas,San Blas - Canillejas
311,142.0,28030.0,DR.GARCIA TAPIA-M40,14.0,40.406226262974,-3.625625138079279,Autobus,Horcajo,Moratalaz
312,83.0,28035.0,JOAQUIN LORENZO-ISLA MALAITA,8.0,40.47278410785806,-3.7226907632634583,Autobus,Peñagrande,Fuencarral - El Pardo
313,83.0,28035.0,ISLA MALAITA-JOAQUIN LORENZO,8.0,40.472940415678956,-3.722185177979564,Autobus,Peñagrande,Fuencarral - El Pardo
314,83.0,28035.0,ISLA MALAITA-CESAR MANRIQUE,8.0,40.47403367033343,-3.721677815441016,Autobus,Peñagrande,Fuencarral - El Pardo
315,63.0,28020.0,GRAL.YAGUE-ORENSE,6.0,40.45648509869859,-3.695013065502813,Autobus,Castillejos,Tetuán
316,135.0,28038.0,AV.PABLO NERUDA-MALGRAT MAR,13.0,40.39267636062333,-3.641464774911777,Autobus,Portazgo,Puente de Vallecas
317,134.0,28038.0,SAN CLAUDIO-RAFAEL FERNANDEZ,13.0,40.39099627206922,-3.635722584259913,Autobus,Palomeras Sureste,Puente de Vallecas
318,87.0,28034.0,CERRO DEL CASTAÑAR-MORALZARZAL,8.0,40.49400083624228,-3.7138848540305696,Autobus,Mirasierra,Fuencarral - El Pardo
319,134.0,28038.0,ANDALUCES-SAN CLAUDIO,13.0,40.39007869415686,-3.6371160615278466,Autobus,Palomeras Sureste,Puente de Vallecas
320,174.0,28041.0,CTRA.VILLAVERDE A VALLECAS-AV.ROSALES,17.0,40.3601509056717,-3.682871256626012,Autobus,Los Rosales,Villaverde
321,171.0,28021.0,CTRA.CCHEL A VILLAVERDE-CENTRO ESCOLAR,17.0,40.3538884855803,-3.711482627839725,Autobus,"Villaverde Alto, Casco Histórico de Villaverde",Villaverde
322,121.0,28041.0,RAFAELA YBARRA-UNIDAD,12.0,40.36972180518111,-3.712261361473824,Autobus,Orcasitas,Usera
323,93.0,28040.0,AV.MORERAS-CGIO.MAYOR ALFONSO X EL SABIO,9.0,40.451382800809924,-3.7191360807638207,Autobus,Ciudad Universitaria,Moncloa - Aravaca
324,93.0,28040.0,ALMIRANTE FCO.MORENO-MORERAS,9.0,40.45303922541235,-3.716429483695815,Autobus,Ciudad Universitaria,Moncloa - Aravaca
325,83.0,28035.0,CESAR MANRIQUE-JUAN SANCHEZ,8.0,40.473905010336345,-3.720638314363444,Autobus,Peñagrande,Fuencarral - El Pardo
326,93.0,28040.0,ALMIRANTE FCO.MORENO-MORERAS,9.0,40.453001147621045,-3.7167592900477118,Autobus,Ciudad Universitaria,Moncloa - Aravaca
327,93.0,28040.0,AV.MORERAS-CGIO.MAYOR ALFONSO X EL SABIO,9.0,40.451264005042994,-3.7194060528794575,Autobus,Ciudad Universitaria,Moncloa - Aravaca
328,93.0,28040.0,AV.MORERAS-RAMIRO DE MAEZTU,9.0,40.44918977406718,-3.7212000095870383,Autobus,Ciudad Universitaria,Moncloa - Aravaca
329,174.0,28021.0,J.JOSE MTNEZ.SECO-DIAMANTE,17.0,40.35175681483424,-3.6870259162297474,Autobus,Los Rosales,Villaverde
330,174.0,28021.0,J.JOSE MTNEZ.SECO-BENITA LOPEZ,17.0,40.35171565564861,-3.689404165275842,Autobus,Los Rosales,Villaverde
331,175.0,28041.0,VIRGEN DE LOS DESAMPARADOS-TOTANES,17.0,40.351460587422366,-3.6988926552353187,Autobus,Los Angeles,Villaverde
332,175.0,28041.0,VIRGEN DE LOS DESAMPARADOS,17.0,40.35140781556992,-3.6986801501347455,Autobus,Los Angeles,Villaverde
333,97.0,28023.0,ARROYO POZUELO-HINOJO,9.0,40.45201366477992,-3.775009187212376,Autobus,Aravaca,Moncloa - Aravaca
334,157.0,28033.0,EMILIO RUBIN-ARTURO SORIA,15.0,40.460950712145646,-3.661668416534219,Autobus,Colina,Ciudad Lineal
335,163.0,28033.0,MONTEARAGON Nº 8,16.0,40.4630184460694,-3.6592707057430234,Autobus,Canillas,Hortaleza
336,166.0,28055.0,Cº DE MONTORO-Cº VIEJO DE BURGOS,16.0,40.480020266751296,-3.6331154882930488,Autobus,Valdefuentes,Hortaleza
337,166.0,28055.0,Cº DEL OLIVAR-GRAMA,16.0,40.47716807543279,-3.629136564446819,Autobus,Valdefuentes,Hortaleza
338,166.0,28033.0,GREGORIO SANCHEZ HERRAEZ,16.0,40.477767041884825,-3.636746491040916,Autobus,Valdefuentes,Hortaleza
339,164.0,28033.0,AV.BUCARAMANGA-GTA.CHARALA,16.0,40.472633117797415,-3.6396287432372247,Autobus,Pinar del Rey,Hortaleza
340,163.0,28043.0,GRAN VIA HORTALEZA-HARO,16.0,40.467106934308184,-3.6515962277774268,Autobus,Canillas,Hortaleza
341,82.0,28035.0,ARROYOFRESNO-AV.C.HERRERA ORIA,8.0,40.47722485640123,-3.741319304424152,Autobus,Fuentelareina,Fuencarral - El Pardo
342,82.0,28035.0,CANTALEJO-ARROYOFRESNO,8.0,40.475277086141546,-3.7416046301657766,Autobus,Fuentelareina,Fuencarral - El Pardo
343,93.0,28035.0,AV.MIRAFLORES-CTRA.DEHESA VILLA,9.0,40.4575051545204,-3.729921152337367,Autobus,Ciudad Universitaria,Moncloa - Aravaca
344,93.0,28040.0,PARANINFO-CIEMAT,9.0,40.45449257184241,-3.7292692720273615,Autobus,Ciudad Universitaria,Moncloa - Aravaca
345,141.0,28030.0,FTE.CARRANTONA-ARROYO FONTARRON,14.0,40.39631981443261,-3.639154412277111,Autobus,Pavones,Moratalaz
346,146.0,28030.0,PZA.CONDE MACEDA Y TABOADA,14.0,40.40331505809817,-3.6432861667076923,Autobus,Vinateros,Moratalaz
347,146.0,28030.0,PZA.DEL ENCUENTRO,14.0,40.405606239213185,-3.6508385617771917,Autobus,Vinateros,Moratalaz
348,144.0,28030.0,AV.MORATALAZ Nº 21,14.0,40.407659295272886,-3.660569439839897,Autobus,Media Legua,Moratalaz
349,144.0,28030.0,Cº VINATEROS-M30,14.0,40.410795885731396,-3.658737893097189,Autobus,Media Legua,Moratalaz
350,33.0,28007.0,ESTRELLA POLAR-PEZ AUSTRAL,3.0,40.411199184825186,-3.6654126769141855,Autobus,Estrella,Retiro
351,36.0,28009.0,AV.NAZARET-JESUS APRENDIZ,3.0,40.411508024568676,-3.6707031557180154,Autobus,Niño Jesús,Retiro
352,34.0,28009.0,MENENDEZ PELAYO-A.SAINZ BARANDA,3.0,40.4172868883536,-3.678261484890912,Autobus,Ibiza,Retiro
353,155.0,28027.0,JUAN PEREZ ZUÑIGA Nº 19,15.0,40.442285224359644,-3.6487037090949266,Autobus,San Pascual,Ciudad Lineal
354,175.0,28041.0,ALEGRIA DE LA HUERTA-ANOETA,17.0,40.35338408264959,-3.6951442071623375,Autobus,Los Angeles,Villaverde
355,21.0,28005.0,Pº PONTONES-Pº IMPERIAL,2.0,40.40484546519002,-3.715659643508248,Autobus,Imperial,Arganzuela
356,113.0,28019.0,Pº ERMITA DEL SANTO-PTE.SAN ISIDRO,11.0,40.40424903711777,-3.7246450695305744,Autobus,San Isidro,Carabanchel
357,101.0,28047.0,VIA CARPETANA-CARAMUEL,10.0,40.4017969954292,-3.7306287908805,Autobus,Cármenes,Latina
358,104.0,28047.0,VIA CARPETANA-PETIRROJO,10.0,40.389747283991426,-3.7440717817891183,Autobus,Aluche,Latina
359,93.0,28040.0,AV.JUAN HERRERA-MARTIN FIERRO,9.0,40.43858227552187,-3.7318634797298262,Autobus,Ciudad Universitaria,Moncloa - Aravaca
360,104.0,28047.0,"OCAÑA,69",10.0,40.38512704381465,-3.753599236144573,Autobus,Aluche,Latina
361,107.0,28044.0,AV.RAFAEL FINAT-AV.GRAL.FANJUL,10.0,40.38370952775408,-3.765058240850745,Autobus,Aguilas,Latina
362,107.0,28044.0,AV.RAFAEL FINAT-JOSE DE CADALSO,10.0,40.37929588180889,-3.770368426778488,Autobus,Aguilas,Latina
363,107.0,28044.0,GRAL.ROMERO BASART-AV.RAFAEL FINAT,10.0,40.377841033003996,-3.7723780495428976,Autobus,Aguilas,Latina
364,107.0,28044.0,GRAL.ROMERO BASART-O.PLASENCIA,10.0,40.37927738467597,-3.7744913240288813,Autobus,Aguilas,Latina
365,107.0,28044.0,GRAL.ROMERO BASART-RAFAEL FINAT,10.0,40.377661335358596,-3.772305319114888,Autobus,Aguilas,Latina
366,107.0,28044.0,AV.RAFAEL FINAT-JOSE DE CADALSO,10.0,40.379152295855434,-3.7702843309854943,Autobus,Aguilas,Latina
367,122.0,28041.0,GONZALEZ FEITO-CAL,12.0,40.38019247043492,-3.6926155202043134,Autobus,Orcasur,Usera
368,87.0,28035.0,VENTISQUERO CONDESA-C.MINGUETE,8.0,40.487517347748216,-3.716323616119828,Autobus,Mirasierra,Fuencarral - El Pardo
369,85.0,28034.0,SANTIAGO COMPOSTELA-NARCIS MONTURIOL,8.0,40.484596760330966,-3.69891304347576,Autobus,La Paz,Fuencarral - El Pardo
370,83.0,28035.0,ALEJANDRO CASONA-DR.REINOSA,8.0,40.48103147576461,-3.730749924610505,Autobus,Peñagrande,Fuencarral - El Pardo
371,181.0,28031.0,PTO.PORZUNA-FUENTIDUEÑA,18.0,40.3744721746951,-3.622692381328436,Autobus,Casco Histórico de Vallecas,Villa de Vallecas
372,181.0,28031.0,PTO.PORZUNA-CONGOSTO,18.0,40.37598718273643,-3.620739066863,Autobus,Casco Histórico de Vallecas,Villa de Vallecas
373,208.0,28027.0,ALCALA-AV.25 DE SEPTIEMBRE,20.0,40.442084429576575,-3.622914049294016,Autobus,Salvador,San Blas - Canillejas
374,32.0,28007.0,DR.ESQUERDO-PZA.CONDE CASAL,3.0,40.40594538702767,-3.6703578673233084,Autobus,Adelfas,Retiro
375,36.0,28007.0,DR.ESQUERDO-SAINZ DE BARANDA,3.0,40.41636456774815,-3.6695535312801915,Autobus,Niño Jesús,Retiro
376,88.0,28049.0,CEMENTERIO DE FUENCARRAL,8.0,40.5067202130453,-3.7007370860655904,Autobus,El Goloso,Fuencarral - El Pardo
377,52.0,28002.0,LOPEZ DE HOYOS-PADRE CLARET,5.0,40.44996570228595,-3.6653344618053327,Autobus,Prosperidad,Chamartín
378,113.0,28019.0,Pº ERMITA DEL SANTO-PARQUE SAN ISIDRO,11.0,40.39925987222191,-3.732934598750425,Autobus,San Isidro,Carabanchel
379,113.0,28019.0,Pº ERMITA DEL SANTO-PARQUE SAN ISIDRO,11.0,40.399345867940774,-3.7321577946172426,Autobus,San Isidro,Carabanchel
380,87.0,28035.0,VALLE ENMEDIO-GTA.P.CORRALILLOS,8.0,40.48827927183088,-3.718396602304185,Autobus,Mirasierra,Fuencarral - El Pardo
381,87.0,28035.0,VENTISQUERO CONDESA-VALLE DE ENMEDIO,8.0,40.48859704044864,-3.71651885576837,Autobus,Mirasierra,Fuencarral - El Pardo
382,97.0,28023.0,GOLONDRINA-VELETA,9.0,40.45576821629683,-3.7832931954504416,Autobus,Aravaca,Moncloa - Aravaca
383,97.0,28023.0,CTRA.HUMERA A ARAVACA-RIAZA,9.0,40.45674492064692,-3.780073021197917,Autobus,Aravaca,Moncloa - Aravaca
384,96.0,28023.0,GUECHO-PARADORES,9.0,40.47605971737969,-3.8268480015188664,Autobus,El Plantío,Moncloa - Aravaca
385,123.0,28041.0,AV.ROSALES-CORINDON,12.0,40.366829251941574,-3.690040820543123,Autobus,San Fermín,Usera
386,164.0,28043.0,AYACUCHO-NEVADO RUIZ,16.0,40.46957037363678,-3.63465712695848,Autobus,Pinar del Rey,Hortaleza
387,142.0,28030.0,DR.GARCIA TAPIA-LAPONIA,14.0,40.40667979450465,-3.627714561672299,Autobus,Horcajo,Moratalaz
388,142.0,28030.0,LAPONIA-MUNICH,14.0,40.40565287132832,-3.6276932505931376,Autobus,Horcajo,Moratalaz
389,181.0,28053.0,MERCAMADRID-MERCADO PESCADO,18.0,40.357979906794576,-3.6658084971559934,Autobus,Casco Histórico de Vallecas,Villa de Vallecas
390,181.0,28053.0,MERCAMADRID-NAVES AUXILIARES,18.0,40.363285655109856,-3.6564502973505513,Autobus,Casco Histórico de Vallecas,Villa de Vallecas
391,181.0,28053.0,CENTRO DE TRANSPORTES DE MADRID,18.0,40.365568431361865,-3.654246364966756,Autobus,Casco Histórico de Vallecas,Villa de Vallecas
392,86.0,28050.0,AV.Cº SANTIAGO-GTA.MONTE DEL GOZO,8.0,40.5106633972014,-3.667762836379636,Autobus,Valverde,Fuencarral - El Pardo
393,85.0,28029.0,PEDRO RICO-ARZOBISPO MORCILLO,8.0,40.483995901296026,-3.6984584716258526,Autobus,La Paz,Fuencarral - El Pardo
394,11.0,28005.0,CARRERA SAN FRANCISCO-SAN I.LABRADOR,1.0,40.41083599146488,-3.7128236925451863,Autobus,Palacio,Centro
395,46.0,28006.0,DIEGO DE LEON-SERRANO,4.0,40.435125818873075,-3.6857503375864873,Autobus,Castellana,Salamanca
396,46.0,28006.0,GRAL.ORAA-Pº CASTELLANA,4.0,40.435843761139175,-3.687738381594466,Autobus,Castellana,Salamanca
397,46.0,28006.0,HERMANOS BECQUER-SERRANO,4.0,40.435299840440386,-3.68678963631761,Autobus,Castellana,Salamanca
398,135.0,28018.0,AV.PABLO NERUDA-AV.PALOMERAS,13.0,40.38541134867194,-3.6469803705139814,Autobus,Portazgo,Puente de Vallecas
399,93.0,28040.0,PARANINFO-MATEMATICAS,9.0,40.45037604084764,-3.7274274612135687,Autobus,Ciudad Universitaria,Moncloa - Aravaca
400,93.0,28040.0,PARANINFO-TELECOMUNICACIONES,9.0,40.45225665132278,-3.7277897171912784,Autobus,Ciudad Universitaria,Moncloa - Aravaca
401,93.0,28040.0,PARANINFO-DERECHO,9.0,40.45108328363757,-3.729569590238685,Autobus,Ciudad Universitaria,Moncloa - Aravaca
402,93.0,28040.0,ISAAC PERAL-PZA.CRISTO REY,9.0,40.43842883437881,-3.7178950754568505,Autobus,Ciudad Universitaria,Moncloa - Aravaca
403,32.0,28007.0,AV.MEDITERRANEO-PZA.CONDE CASAL,3.0,40.40645460945923,-3.6688013757571927,Autobus,Adelfas,Retiro
404,136.0,28038.0,EL BOSCO-MARUJA GARCIA ROMERO,13.0,40.403861099233595,-3.6538968103437455,Autobus,Numancia,Puente de Vallecas
405,136.0,28038.0,EL BOSCO-RAMON PEREZ AYALA,13.0,40.401651618959605,-3.6514406547777294,Autobus,Numancia,Puente de Vallecas
406,136.0,28038.0,EL BOSCO-RAMON PEREZ AYALA,13.0,40.400305583203114,-3.6499514161707496,Autobus,Numancia,Puente de Vallecas
407,135.0,28030.0,AV.MEDITERRANEO-AV.PABLO NERUDA,13.0,40.39469420080626,-3.6411176647023553,Autobus,Portazgo,Puente de Vallecas
408,134.0,28030.0,AV.MEDITERRANEO-AV.DEMOCRACIA,13.0,40.391035000575705,-3.6243825540726813,Autobus,Palomeras Sureste,Puente de Vallecas
409,182.0,28031.0,CASTRILLO AZA-AV.STA.EUGENIA,18.0,40.38348897114293,-3.6111001247971632,Autobus,Santa Eugenia,Villa de Vallecas
410,182.0,28031.0,AV.STA.EUGENIA-VIRGEN DE LAS VIÑAS,18.0,40.3804164876474,-3.609458452385232,Autobus,Santa Eugenia,Villa de Vallecas
411,182.0,28031.0,AV.STA.EUGENIA-VIRGEN DE LAS VIÑAS,18.0,40.382237714722564,-3.6040320290642662,Autobus,Santa Eugenia,Villa de Vallecas
412,71.0,28015.0,ISAAC PERAL-FERNANDEZ DE LOS RIOS,7.0,40.43577627584472,-3.7181446630708495,Autobus,Gaztambide,Chamberí
413,76.0,28003.0,GRAL.IBAÑEZ IBERO-AV.REINA VICTORIA,7.0,40.446536292301325,-3.710322953274739,Autobus,Vallehermoso,Chamberí
414,61.0,28039.0,DR.FEDERICO RUBIO-ALMANSA,6.0,40.44912152818132,-3.708911453881168,Autobus,Bellas Vistas,Tetuán
415,61.0,28039.0,DR.FEDERICO RUBIO-ABEL,6.0,40.450793563534454,-3.70950685284113,Autobus,Bellas Vistas,Tetuán
416,93.0,28040.0,DR.FEDERICO RUBIO-FCO.DE DIEGO,9.0,40.455646918208,-3.7143107030006917,Autobus,Ciudad Universitaria,Moncloa - Aravaca
417,66.0,28039.0,OFELIA NIETO-FRANCOS RODRIGUEZ,6.0,40.458054989774155,-3.710951269855405,Autobus,Berruguete,Tetuán
418,66.0,28039.0,OFELIA NIETO-Pº DIRECCION,6.0,40.46305826385918,-3.7074772609762214,Autobus,Berruguete,Tetuán
419,65.0,28039.0,OFELIA NIETO-Pº DIRECCION,6.0,40.463138546127965,-3.707607847776908,Autobus,Valdeacederas,Tetuán
420,134.0,28018.0,AV.PABLO NERUDA-LAGO CALAFATE,13.0,40.383196457459775,-3.6483493768370328,Autobus,Palomeras Sureste,Puente de Vallecas
421,134.0,28038.0,RAFAEL ALBERTI-SAN CLAUDIO,13.0,40.38872277013279,-3.639577532959272,Autobus,Palomeras Sureste,Puente de Vallecas
422,135.0,28018.0,AVDA. PABLO NERUDA,13.0,40.3833655125776,-3.6487279911631023,Autobus,Portazgo,Puente de Vallecas
423,133.0,28018.0,AV.BUENOS AIRES-MOGAMBO,13.0,40.379809366377465,-3.6530998368087295,Autobus,Palomeras Bajas,Puente de Vallecas
424,133.0,28018.0,AV.PABLO NERUDA-TRISTANA,13.0,40.38128399594813,-3.653608848441501,Autobus,Palomeras Bajas,Puente de Vallecas
425,182.0,28031.0,AV.MEDITERRANEO-CASTRILLO DE AZA,18.0,40.38655891240082,-3.6080881430182057,Autobus,Santa Eugenia,Villa de Vallecas
426,133.0,28018.0,MARTINEZ DE LA RIVA-DILIGENCIA,13.0,40.38298530739697,-3.6633682008598845,Autobus,Palomeras Bajas,Puente de Vallecas
427,133.0,28018.0,CARLOS MARTIN ALVAREZ-JAVIER DE MIGUEL,13.0,40.38890941001532,-3.6640506897676057,Autobus,Palomeras Bajas,Puente de Vallecas
428,126.0,28026.0,AVENA-HENO,12.0,40.37784346321418,-3.715927912756292,Autobus,Zofío,Usera
429,146.0,28030.0,FTE.CARRANTONA-LUIS HOYOS SAINZ,14.0,40.403416751041696,-3.6346490084126772,Autobus,Vinateros,Moratalaz
430,146.0,28030.0,FTE.CARRANTONA-HACIENDA PAVONES,14.0,40.40129170050602,-3.6360903263612316,Autobus,Vinateros,Moratalaz
431,211.0,28042.0,Pº ALAMEDA OSUNA-PQUE.CAPRICHO,21.0,40.45471898383469,-3.5982521641922887,Autobus,Alameda de Osuna,Barajas
432,211.0,28042.0,CARABELA-BALANDRO,21.0,40.45540381114677,-3.5894365047228627,Autobus,Alameda de Osuna,Barajas
433,211.0,28042.0,CARABELA-GALEON,21.0,40.455491319179345,-3.5863944750222685,Autobus,Alameda de Osuna,Barajas
434,212.0,28042.0,CTRA.CIRCUNVALACION-ZODIACO,21.0,40.47616827102797,-3.5753783742275447,Autobus,Aeropuerto,Barajas
435,213.0,28042.0,PZA.HNOS.FALCO Y ALVAREZ TOLEDO,21.0,40.47403225145021,-3.5773656592616216,Autobus,Casco Histórico de Barajas,Barajas
436,213.0,28042.0,ACUARIO-PENELOPE,21.0,40.47526207129216,-3.5800541482469446,Autobus,Casco Histórico de Barajas,Barajas
437,211.0,28042.0,BERGANTIN-GALEON,21.0,40.458991437941066,-3.5819076211518737,Autobus,Alameda de Osuna,Barajas
438,211.0,28042.0,AV.CANTABRIA-PZA.GOLETA,21.0,40.459345915154245,-3.5830783237308355,Autobus,Alameda de Osuna,Barajas
439,211.0,28042.0,AV.CANTABRIA-PZA.DEL NAVIO,21.0,40.45513848000578,-3.5879821520866075,Autobus,Alameda de Osuna,Barajas
440,211.0,28042.0,AV.HISPANIDAD-PINOS DE OSUNA,21.0,40.45053852398016,-3.591280911443925,Autobus,Alameda de Osuna,Barajas
441,211.0,28042.0,AVDA.AMERICA-CIUDAD PEGASO,21.0,40.45038724993421,-3.596770171622069,Autobus,Alameda de Osuna,Barajas
442,163.0,28043.0,CTRA.CANILLAS-UTRILLAS,16.0,40.46371941021287,-3.6451823615570866,Autobus,Canillas,Hortaleza
443,163.0,28043.0,CTRA.CANILLAS-UTRILLAS,16.0,40.463670686289284,-3.645842422959726,Autobus,Canillas,Hortaleza
444,131.0,28053.0,AV.ENTREVIAS-T.PEREZ RUBIO,13.0,40.38948412296888,-3.6721860335087113,Autobus,Entrevías,Puente de Vallecas
445,131.0,28053.0,CARDEÑOSA-CONDE RGUEZ.SAN PEDRO,13.0,40.38444469334626,-3.6712052830212154,Autobus,Entrevías,Puente de Vallecas
446,131.0,28053.0,CAMPIÑA-PZA.DE LAS REGIONES,13.0,40.37964419000236,-3.6709692184080303,Autobus,Entrevías,Puente de Vallecas
447,131.0,28053.0,CAMPIÑA-SERENA,13.0,40.37745997690639,-3.6685444433758017,Autobus,Entrevías,Puente de Vallecas
448,131.0,28053.0,VILLACARRILLO-CAZORLA,13.0,40.37542979143635,-3.664389717954787,Autobus,Entrevías,Puente de Vallecas
449,27.0,28045.0,MENDEZ ALVARO-EST.SUR AUTOBUSES,2.0,40.3933720542359,-3.677515139859462,Autobus,Atocha,Arganzuela
450,131.0,28053.0,SIERRA CONTRAVIESA-LAGARTERA,13.0,40.381618575347545,-3.6722846705439296,Autobus,Entrevías,Puente de Vallecas
451,131.0,28053.0,AVDA. ENTREVIAS,13.0,40.38942201894193,-3.6720204652059514,Autobus,Entrevías,Puente de Vallecas
452,114.0,28025.0,OCA-PINZON,11.0,40.38886091510675,-3.7403978399421023,Autobus,Vista Alegre,Carabanchel
453,73.0,28010.0,FUENCARRAL,7.0,40.43086456361103,-3.7032243389092034,Autobus,Trafalgar,Chamberí
454,73.0,28010.0,FUENCARRAL-SANDOVAL,7.0,40.42956712347927,-3.702712814295534,Autobus,Trafalgar,Chamberí
455,15.0,28004.0,FUENCARRAL-GTA.BILBAO,1.0,40.428342294415614,-3.702233174852482,Autobus,Universidad,Centro
456,153.0,28027.0,JOSE DEL HIERRO-HERMANOS DE PABLO,15.0,40.437827185837506,-3.646833372250084,Autobus,Quintana,Ciudad Lineal
457,153.0,28027.0,JOSE DEL HIERRO-MANDARINA,15.0,40.44005781915793,-3.6442489107507225,Autobus,Quintana,Ciudad Lineal
458,205.0,28022.0,AV.CANILLEJAS-ALBAIDA,20.0,40.4339732121318,-3.6119455350834198,Autobus,Rosas,San Blas - Canillejas
