Barrio_Nombre;Superficie (Ha.) ;Densidad (hab./Ha.) ;Sexo de la población;Hombres;Mujeres;Edad media de la población;De 0 a 14 años;De 15 a 29;De 30 a 44;De 45 a 64;De 65 a 79;De 80 y + ;De 65 y +;Población en etapa educativa (De 3 a 16 años -16 no incluidos-);Personas con nacionalidad española;Personas con nacionalidad española HOMBRES;Personas con nacionalidad española MUJERES;Personas con nacionalidad extranjera;Personas con nacionalidad extranjera HOMBRES;Personas con nacionalidad extranjera MUJERES;Nº total de hogares;Tamaño medio del hogar;Hogares con una mujer sola >65 años;Hogares con un hombre solo >65 años;Hogares monoparentales: una mujer adulta con uno o más menores;Hogares monoparentales: un hombre adulto con uno o más menores;Tasa bruta de natalidad 2016 (‰);Tasa de crecimiento demográfico 2016 (‰);Esperanza de vida al nacer MUJERES (mortalidad del periodo 2009-2012);Esperanza de vida al nacer HOMBRES (mortalidad del periodo 2009-2012);Esperanza de vida al nacer MUJERES;Esperanza de vida al nacer HOMBRES;Esperanza de vida > 65 años MUJERES;Esperanza de vida > 65 años HOMBRES;Renta neta media anual de los hogares (Urban Audit). 2014;Renta disponible Bruta Per Cápita 2014(a);Crecimiento/decrecimiento Renta Bruta Per Cápita 2014(a)-2008;Pensión media mensual del Distrito HOMBRES (2015);Pensión media mensual del Distrito MUJERES (2015);Número de parados ciudad de Madrid (EPA. 3º trimestre 2017);Hombres ;Mujeres;Paro registrado (nº de personas registradas en SEPE en agosto 2017);Parados de larga duración (agosto 2017);Hombres;Mujeres ;Parados que SÍ perciben prestaciones (agosto 2017);Hombres;Mujeres ;Parados que NO perciben prestaciones (agosto 2017);Hombres;Mujeres ;1.5.1. Población en etapas educativas (01/01/2017);0 a 2 años;Infantil (3 a 5 años);Primaria (6 a 11 años);Secundaria (12 a 15 años);Etapas educativas. Total niños;0 a 2 años;Infantil (3 a 5 años);Primaria (6 a 11 años);Secundaria (12 a 15 años);Etapas educativas. Total niñas;0 a 2 años;Infantil (3 a 5 años);Primaria (6 a 11 años);Secundaria (12 a 15 años);1.5.2. Escolarización de alumnos por tipo de centro (año escolar 2015/16);En centros PRIVADOS CONCERTADOS;En centros PRIVADOS SIN CONCIERTO;En centros PÚBLICOS;Total alumnos extranjeros;En centros PRIVADOS CONCERTADOS;En centros PRIVADOS SIN CONCIERTO;En centros PÚBLICOS;Total alumnos con necesidades de apoyo educativo;En centros PRIVADOS CONCERTADOS;En centros PRIVADOS SIN CONCIERTO;En centros PÚBLICOS;No sabe leer ni escribir o sin estudios;Primaria incompleta;Bachiller Elemental, Graduado Escolar, ESO,Formación profesional 1º grado;Formación profesional 2º grado, Bachiller Superior o BUP;Titulados medios, diplomados, arquitecto o ingeniero técnico;Estudios superiores, licenciado, arquitecto o ingeniero superior, estudios superiores no universitarios, doctorado, estudios postgraduados;Nivel de estudios desconocido y no consta;Casos trabajados por el programa de absentismo municipal (curso escolar 2015-2016);Casos trabajados HOMBRES;Casos trabajados MUJERES;Calidad de vida relacionada con la salud (CVRS) ;Calidad de vida relacionada con la salud (CVRS) HOMBRES;Calidad de vida relacionada con la salud (CVRS) MUJERES;Nº de personas con grado de discapacidad reconocido;Hombres;Mujeres;Mujeres por cada 100 hombres (Feminización de la discapacidad reconocida);Satisfacción de vivir en su barrio ;Calidad de vida actual en su barrio ;Convivencia vecinal;Espacios verdes;Parques infantiles ;Centros culturales;Organización de fiestas y eventos populares;Instalaciones deportivas;Servicios sociales municipales;Percepción de seguridad en Madrid;Percepción de seguridad en el barrio por el día;Percepción de seguridad en el barrio por la noche;1º. Personas orinando en la calle;2º. Residuos por excremento de animales domésticos;3º. Molestias por ruido;Pareja o matrimonio con hijos;Hogar formado por madre con hijos a cargo;Nacido en España;Nacido en un país fuera de la Unión Europea;Dificultad para llegar a fin de mes (% respuesta mucha dificultad + dificultad);Imposibilidad de hacer frente a un gasto imprevisto de 650€;Dificultad para hacer frente a los gastos derivados del suministro energético;Entrevistados que han acudido a Servicios Sociales Municipales para solicitar atención social;Personas atendidas en la Unidad de Primera Atención en Centros de Servicios Sociales;Solicitudes tramitadas de Renta Mínima de Inserción;Perceptores de prestación de la Renta Mínima de Inserción;Beneficiarios de prestaciones sociales de carácter económico;Total prestaciones sociales de carácter económico (€);Personas con Servicio de Ayuda a Domicilio (modalidad auxiliar de hogar);Hombres;Mujeres;Personas socias de los Centros Municipales de Mayores;Hombres;Mujeres ;Familias atendidas por el Equipo de Trabajo con Menores y Familia (ETMF);Demandas de intervención en los Centros de Atención a la Infancia (CAI);Menores atendidos por el Servicio de Ayuda a domicilio a Menores y Familias (SAD) ;Nº de edificios;Nº de viviendas;Nº Total de viviendas (Censo Edificios y Viviendas 2011);Viviendas anteriores a 1980;Estado ruinoso;Estado malo;Estado deficiente;Estado bueno;No consta;Valor catastral medio de los bienes inmuebles: personas físicas (2016);Valor catastral medio de los bienes inmuebles: personas jurídicas (2016);Superficie media de la vivienda (m2) en transacción (2016);Duración media del crédito (meses) en transacción de vivienda (2016);Nº Total de viviendas familiares (Censo Edificios y Viviendas 2011);Principal;Secundaria;Desocupada;Otro tipo;Lanzamientos judiciales practicados (2013);Como consecuencia de ejecuciones hipotecarias;Como consecuencia de la Ley de Arrendamientos Urbanos;Lanzamientos judiciales practicados (2016);Como consecuencia de ejecuciones hipotecarias;Como consecuencia de la Ley de Arrendamientos Urbanos;Partículas suspensión PM2.5 (µgr/m3) -Valor límite: 25 µgr/m3-;Partículas suspensión PM10 (µgr/m3) -Valor límite: 20 µgr/m3-;Dióxido de azufre - SO2 (µgr/m3) -Valor límite: 125 µgr/m3-;Monóxido de carbono - CO2 (mg/m3) -Valor límite: 10 µgr/m3-;Ozono - O3 (µgr/m3) -Valor límite: 120 µgr/m3-;Dióxido de nitrógeno - NO2 (µgr/m3) -Valor límite: 40 µgr/m3-;Temperatura media anual (ºC);kg/habitante/año;kg/habitante/día;Relacionadas con las personas;Relacionadas con la tenencia de armas;Relacionadas con el patrimonio;Relacionadas con la tenencia y consumo de drogas;Expedientes instruidos por Agentes Tutores;Atestados/partes de accidentes de tráfico confeccionados;Total detenidos e investigados;Lesiones;Violencia doméstica;Malos tratos a menores;Abusos y agresiones sexuales;Hurtos;Robo con fuerza o violencia e intimidación;Contra la salud pública;Contra la seguridad vial;Censo electoral;Abstención;Votos blancos;Votos a candidaturas;PP;PSOE;Ahora Madrid;Ciudadanos;Centros de Servicios Sociales;Centros Municipales de Mayores ;Centros de Día de Alzheimer y Físicos;Apartamentos Municipales para Mayores;Residencias de mayores ;Centros de Atención a la Infancia (CAI);Nº de Bibliotecas Municipales;Nº de Bibliotecas Comunidad Madrid;Nº de Centros Culturales;Centros deportivos Municipales;Gestión directa;Gestión indirecta;Superficie deportiva m2 ;Superficie deportiva m2 en cdm gestión directa;Superficie deportiva m2 en cdm gestión indirecta;Instalaciones deportivas básicas (2016);Acceso controlado;m2 de superficie en idb acceso controlado;Acceso libre ;m2 de superficie en idb acceso libre;Campos de fútbol ;Pista de atletismo ;Piscinas cubiertas;Piscinas de verano;Zonas verdes (Ha);"Relación de zona verde (m2)/habitante (deseables 15m2/hab; mínimo 10m2/hab)";Escuelas Infantiles Municipales;Escuelas Infantiles Públicas CAM;Escuelas Infantiles Privadas;Colegios Públicos Infantil y Primaria (+ 3 centros con Secundaria);Institutos Públicos de Educación Secundaria;Colegios Privados Inf. o Pri. o Inf. y Pri.;Colegios Privados Inf., Pri. y Sec. o Pri. y Sec. ;Mercados Municipales;Nº total de asociaciones (2016);Nº de asociaciones de carácter social;Nº de asociaciones de vecinos
Palomeras Sureste;310,86;135,08;41.992;20.144;21.848;43,55;5.570;7.155;9.029;12.486;4.853;2.899;7.752;4.845;37.824;18.085;19.739;4.168;2.059;2.109;15.815;2,66;1.398;428;345;56;7,96;0,25;85,2;79,1;;;;;25.306,6 €;;;;;;;;3.264;;;;;;;;;;5.922;1.077;1.096;2.241;1.508;2.998;547;553;1.145;753;2.924;530;543;1.096;755;;;;;;;;;;;;;4.299;6.036;11.866;5.243;1.784;2.697;38;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;42.393 €;100.953 €;77;314;15.692;13.940;277;1.472;3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;32.524;10.903;158;21.302;3.316;5.608;9.236;1.644;1;1;1;0;0;1;0;1;0;1;1;0;97.300;97.300;0;;;;;;1;1;1;1;;;1;;;;;;;0;;;
Portazgo;124,53;222,08;27.655;12.993;14.662;45,04;3.574;4.282;6.116;7.530;3.702;2.451;6.153;3.099;24.351;11.389;12.962;3.304;1.604;1.700;10.615;2,61;1.233;320;239;28;8,10;0,03;84,5;77,6;;;;;22.797,1 €;;;;;;;;2.360;;;;;;;;;;3.800;701;707;1.466;926;1.995;370;382;753;490;1.805;331;325;713;436;;;;;;;;;;;;;2.940;4.971;7.914;3.181;1.000;1.446;53;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;39.871 €;60.055 €;72;318;12.047;10.324;262;1.449;12;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;21.371;7.745;125;13.397;2.638;3.423;5.527;843;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;0;0;0;0;;;0;;;;;;;0;;;
Numancia;184,91;248,12;45.880;21.641;24.239;43,67;5.900;7.504;10.934;12.816;5.413;3.313;8.726;5.019;37.633;17.661;19.972;8.247;3.980;4.267;17.805;2,58;1.785;512;400;52;9,34;-0,13;85,4;79,7;;;;;23.661,6 €;;;;;;;;3.889;;;;;;;;;;6.283;1.264;1.135;2.338;1.546;3.259;631;577;1.270;781;3.024;633;558;1.068;765;;;;;;;;;;;;;3.368;7.133;12.979;6.350;2.151;3.448;49;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;46.422 €;107.403 €;59;283;20.244;16.225;1.249;2.572;198;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;33.105;12.698;172;20.058;4.748;4.556;7.817;1.462;1;1;3;0;0;0;1;0;1;0;0;0;0;0;0;;;;;;0;0;0;0;;;0;;;;;;;2;;;
Moratalaz;610,32;154,34;94.197;43.237;50.960;47,19;10.771;14.507;17.030;27.496;15.314;9.079;24.393;9.703;86.683;39.840;46.843;7.513;3.397;4.116;37.385;2,52;4.570;1.121;689;114;6,29;-0,43;86,1;80,0;86,8;81,8;24,4;20,6;34.191,2 €;20.429,8 €;-159,7 €;1.420,1 €;860,5 €;;;;5.642;2.506;1.017;1.489;2.008;957;1.051;3.634;1.473;2.161;11.612;1.909;1.979;4.422;3.302;5.926;994;982;2.288;1.662;5.686;915;997;2.134;1.640;15.267;5.609;1.479;8.179;1.062;146;22;894;680;265;12;403;4.947;11.074;20.729;15.682;7.375;13.898;108;144;64;80;20,9;;;6.140;2.896;3.244;112,0;71,1;74,3;68,7;6,4;6,3;6,5;6,0;6,6;6,2;59,5;79,4;59,7;7,2;4,8;4,6;;;;;;;;;3.523;169;504;193;157.082;2.234;395;1.839;15.613;6.096;9.517;464;50;24;1.579;29.573;44.405;34.055;95;0;415;43.755;140;83.700,8 €;252.552,5 €;76;302;41.819;37.382;1.631;2.614;192;;;;;;;;;;;;;;230;0,630;69;40;196;126;7;305;141;;;;;;;;;76.553;21.979;523;53.661;17.180;9.227;18.593;5.510;1;3;4;0;0;0;1;1;3;2;2;0;267.300;267.300;0;24;2;22.651;22;32.192;2;1;1;2;179,81;19,09;1;3;13;10;6;2;8;1;55;6;1
Pavones;100,97;90,28;9.115;4.222;4.893;45,84;1.106;1.538;1.633;2.703;1.372;763;2.135;1.024;8.282;3.815;4.467;833;407;426;3.258;2,80;312;104;70;7;5,67;-1,22;81,9;79,7;;;;;33.197,3 €;;;;;;;;569;;;;;;;;;;1.193;169;209;464;351;590;92;97;242;159;603;77;112;222;192;;;;;;;;;;;;;725;1.004;1.922;1.541;645;1.103;11;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;99.043 €;423.511 €;82;313;3.567;3.299;112;151;5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7.176;2.101;51;4.988;1.223;898;1.968;561;1;0;1;0;0;0;0;0;1;1;1;0;108.300;108.300;0;;;;;;1;1;1;1;;;0;;;;;;;0;;;
Horcajo;74,59;86,27;6.435;3.086;3.349;37,94;1.208;1.293;978;2.472;341;143;484;1.200;6.196;2.969;3.227;239;117;122;2.180;2,95;49;22;74;13;5,30;0,45;84,9;79,3;;;;;41.991,1 €;;;;;;;;401;;;;;;;;;;1.322;122;185;529;486;689;79;90;272;248;633;43;95;257;238;;;;;;;;;;;;;163;357;949;937;580;1.243;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;104.109 €;102.880 €;101; - ;2.181;1.591;155;429;6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4.652;1.204;40;3.387;877;441;1.348;493;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;0;0;0;0;;;0;;;;;;;0;;;
Marroquina;179,01;152,88;27.366;12.707;14.659;47,70;2.806;4.575;4.286;8.529;4.770;2.400;7.170;2.563;25.923;12.063;13.860;1.442;644;798;10.818;2,53;1.246;320;189;37;5,75;-0,84;85,4;81,1;;;;;39.335,2 €;;;;;;;;1.436;;;;;;;;;;3.060;497;493;1.098;972;1.575;251;248;579;497;1.485;246;245;519;475;;;;;;;;;;;;;977;2.693;5.535;4.854;2.455;4.923;24;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;84.432 €;232.851 €;82;296;11.952;10.838;349;683;82;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;22.939;5.627;172;17.015;5.990;2.509;5.715;1.876;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;0;0;0;0;;;0;;;;;;;0;;;
Media Legua;99,90;178,29;17.811;8.181;9.630;47,82;1.888;2.692;3.311;5.140;3.115;1.665;4.780;1.629;16.404;7.549;8.855;1.407;632;775;7.136;2,50;889;196;98;19;7,16;-0,64;86,8;79,7;;;;;34.987,7 €;;;;;;;;1.140;;;;;;;;;;2.033;404;356;740;533;1.035;204;187;378;266;998;200;169;362;267;;;;;;;;;;;;;1.006;2.160;3.852;2.868;1.422;2.854;33;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;89.879 €;256.488 €;78;287;8.051;7.250;377;394;30;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;14.802;4.471;80;10.173;3.546;1.710;3.282;1.043;0;1;2;0;0;0;1;0;1;1;1;0;159.000;159.000;0;;;;;;1;0;0;1;;;0;;;;;;;0;;;
Fontarrón;96,46;173,16;16.703;7.616;9.087;47,70;1.954;2.306;3.468;4.367;2.613;1.995;4.608;1.723;14.763;6.728;8.035;1.940;888;1.052;6.793;2,46;972;224;134;16;6,73;0,84;85,6;77,6;;;;;27.349,2 €;;;;;;;;1.098;;;;;;;;;;2.080;357;377;832;514;1.057;185;195;426;251;1.023;172;182;406;263;;;;;;;;;;;;;1.116;2.474;4.367;2.646;1.045;1.678;24;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;72.059 €;219.583 €;68;313;7.868;7.093;264;473;38;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;13.301;4.602;61;8.572;2.472;1.795;3.071;699;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;;;;;;0;0;0;0;;;1;;;;;;;0;;;
Vinateros;59,40;282,28;16.767;7.425;9.342;49,45;1.809;2.103;3.354;4.285;3.103;2.113;5.216;1.564;15.115;6.716;8.399;1.652;709;943;7.200;2,33;1.102;255;124;22;6,54;-0,72;87,5;80,4;;;;;28.287,0 €;;;;;;;;919;;;;;;;;;;1.924;360;359;759;446;980;183;165;391;241;944;177;194;368;205;;;;;;;;;;;;;960;2.386;4.104;2.836;1.228;2.097;16;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;74.717 €;255.813 €;72;308;8.200;7.311;374;484;31;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;13.683;3.974;119;9.526;3.072;1.874;3.209;838;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;;;;;;0;0;0;0;;;0;;;;;;;1;;;
Ciudad Lineal;1.142,57;186,01;212.529;96.305;116.224;45,82;26.148;31.456;45.784;59.860;30.348;18.933;49.281;22.789;186.088;84.375;101.713;26.438;11.929;14.509;85.659;2,48;10.221;2.691;1.733;316;8,08;0,05;86,4;80,2;88,3;82,2;25,1;20,6;44.001,5 €;20.673,7 €;-116,4 €;1.398,7 €;851,5 €;;;;11.535;4.772;1.916;2.856;4.859;2.221;2.638;6.676;2.719;3.957;27.989;5.200;4.913;10.525;7.351;14.231;2.642;2.504;5.336;3.749;13.758;2.558;2.409;5.189;3.602;30.781;16.037;7.515;7.229;3.216;1.576;220;1.420;1.238;805;37;396;8.291;21.691;45.995;33.756;17.008;39.898;350;89;46;43;20,9;;;10.506;5.102;5.404;105,9;68,0;68,6;71,4;5,8;5,6;6,9;6,3;6,6;6,4;64,4;70,8;56,0;6,9;4,6;4,0;;;;;;;;;8.678;387;539;979;605.795;5.208;1.244;3.964;26.891;10.252;16.639;340;102;48;4.800;62.298;101.740;75.725;85;260;2.385;97.780;1.230;84.416,4 €;287.833,6 €;73;294;99.555;81.190;6.965;10.688;712;;;;;;;;;;;;;;270;0,740;843;34;384;328;20;785;500;;;;;;;;;163.737;52.326;1.098;109.470;41.600;16.800;31.810;12.789;2;8;7;0;1;0;3;0;5;4;3;1;57.481;50.577;6.904;32;5;31.115;27;30.772;1;1;4;1;131,21;6,17;4;8;27;12;5;4;28;3;115;10;5
Ventas;319,80;147,92;47.306;21.209;26.097;46,99;5.225;6.825;10.466;13.075;6.706;5.009;11.715;4.494;40.494;18.125;22.369;6.811;3.084;3.727;19.770;2,39;2.653;672;352;57;8,25;-0,29;86,2;80,8;;;;;27.436,3 €;;;;;;;;2.718;;;;;;;;;;5.585;1.091;921;2.099;1.474;2.825;523;489;1.051;762;2.760;568;432;1.048;712;;;;;;;;;;;;;2.325;6.238;12.545;7.773;3.270;5.810;89;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;69.786 €;255.911 €;62;279;23.087;19.430;1.159;2.376;122;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;36.543;12.699;244;23.403;7.873;4.448;7.442;2.137;1;2;0;0;0;0;1;0;2;0;0;0;0;0;0;;;;;;0;0;0;0;;;0;;;;;;;1;;;
Pueblo Nuevo;231,92;260,50;60.415;27.845;32.570;45,39;7.283;9.055;13.672;16.995;8.368;5.042;13.410;6.335;51.532;23.727;27.805;8.883;4.118;4.765;23.577;2,56;2.572;744;406;63;7,95;0,17;86,0;79,3;;;;;29.206,1 €;;;;;;;;3.610;;;;;;;;;;7.814;1.479;1.431;2.901;2.003;4.004;768;717;1.503;1.016;3.810;711;714;1.398;987;;;;;;;;;;;;;3.148;7.806;16.045;9.611;4.186;6.751;56;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;70.935 €;152.191 €;70;317;26.064;22.030;1.176;2.761;97;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;45.489;15.878;236;29.084;9.172;5.689;9.378;2.958;1;3;3;0;0;0;2;0;1;2;1;1;10.204;3.300;6.904;;;;;;0;0;2;0;;;2;;;;;;;0;;;
Quintana;72,31;334,41;24.182;10.650;13.532;46,39;2.693;3.544;5.582;6.799;3.014;2.550;5.564;2.258;20.179;8.863;11.316;4.002;1.787;2.215;10.194;2,37;1.414;321;183;28;8,31;-0,13;86,5;79,7;;;;;29.504,0 €;;;;;;;;1.474;;;;;;;;;;2.869;611;551;1.024;683;1.464;311;279;527;347;1.405;300;272;497;336;;;;;;;;;;;;;947;2.679;5.950;4.086;1.990;3.787;43;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;78.983 €;158.463 €;68;272;12.189;9.818;922;1.412;37;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;18.376;6.400;106;11.783;4.183;1.852;3.811;1.194;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;;;;;;0;0;0;0;;;0;;;;;;;0;;;
La Concepción;88,59;231,76;20.532;9.050;11.482;46,99;2.453;2.739;4.514;5.791;2.785;2.250;5.035;2.122;17.993;7.949;10.044;2.539;1.101;1.438;8.956;2,29;1.299;323;195;26;7,86;0,46;86,4;80,2;;;;;33.376,6 €;;;;;;;;1.055;;;;;;;;;;2.605;483;485;1.014;623;1.308;255;235;506;312;1.297;228;250;508;311;;;;;;;;;;;;;552;1.830;4.250;3.594;1.921;4.264;63;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;85.541 €;186.675 €;62;270;10.987;8.447;1.080;1.359;101;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;15.961;5.136;103;10.660;4.175;1.411;3.266;1.201;0;0;0;0;0;0;0;0;0;1;1;0;36.277;36.277;0;;;;;;1;1;1;1;;;0;;;;;;;1;;;
San Pascual;105,27;171,95;18.102;8.080;10.022;46,98;2.141;2.535;3.598;5.192;3.125;1.511;4.636;1.868;16.724;7.474;9.250;1.378;606;772;7.475;2,42;907;233;168;24;7,24;0,08;87,5;80,2;;;;;41.228,2 €;;;;;;;;875;;;;;;;;;;2.286;418;417;861;590;1.169;227;221;433;288;1.117;191;196;428;302;;;;;;;;;;;;;721;1.634;3.182;2.895;1.643;4.296;25;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;95.161 €;484.612 €;81;267;9.121;7.424;886;743;68;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;14.759;4.049;123;10.509;4.059;1.523;3.015;1.360;0;1;2;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;0;0;0;0;;;1;;;;;;;1;;;
San Juan Bautista;101,08;122,34;12.367;5.775;6.592;43,93;1.790;1.972;2.457;3.526;1.791;831;2.622;1.631;11.336;5.265;6.071;1.030;509;521;4.782;2,59;454;123;133;30;7,30;0,53;87,1;80,4;;;;;55.567,4 €;;;;;;;;477;;;;;;;;;;1.941;310;321;740;570;976;157;159;360;300;965;153;162;380;270;;;;;;;;;;;;;171;570;1.282;1.726;1.116;4.326;20;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;102.226 €;449.325 €;105;305;5.671;4.343;458;703;167;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;9.511;2.219;87;7.170;3.228;602;1.854;1.116;0;1;0;0;0;0;0;0;1;1;1;0;11.000;11.000;0;;;;;;0;0;1;0;;;1;;;;;;;0;;;
Colina;55,97;109,38;6.122;2.747;3.375;44,97;897;787;1.325;1.708;974;431;1.405;752;5.535;2.490;3.045;587;257;330;2.482;2,47;236;69;70;23;8,84;0,36;86,4;80,8;;;;;52.757,2 €;;;;;;;;231;;;;;;;;;;946;194;166;366;220;458;85;81;179;113;488;109;85;187;107;;;;;;;;;;;;;109;267;690;896;656;2.101;10;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;111.969 €;258.885 €;93;271;2.997;2.154;492;271;80;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4.689;1.231;42;3.395;1.527;335;824;547;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;0;0;0;0;;;0;;;;;;;0;;;
Atalaya;24,89;62,76;1.562;659;903;44,03;249;246;282;434;251;100;351;210;1.406;597;809;156;62;94;566;2,76;49;20;17;5;16,60;-0,51;88,9;78,3;;;;;62.597,0 €;;;;;;;;45;;;;;;;;;;267;57;38;94;78;128;25;19;51;33;139;32;19;43;45;;;;;;;;;;;;;12;38;165;228;146;550;5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;168.456 €;292.914 €;91; - ;776;494;87;194;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1.186;338;7;838;457;61;161;128;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;0;0;0;0;;;0;;;;;;;0;;;
Costillares;142,72;153,73;21.941;10.290;11.651;43,27;3.417;3.753;3.888;6.340;3.334;1.209;4.543;3.119;20.889;9.885;11.004;1.052;405;647;7.857;2,79;637;186;209;60;8,29;-0,12;85,9;81,6;;;;;64.340,5 €;;;;;;;;772;;;;;;;;;;3.676;557;583;1.426;1.110;1.899;291;304;726;578;1.777;266;279;700;532;;;;;;;;;;;;;306;629;1.886;2.947;2.080;8.013;39;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;112.654 €;301.334 €;110;315;8.663;7.050;705;869;39;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;17.223;4.376;150;12.628;6.926;879;2.059;2.148;0;1;2;0;1;0;0;0;0;0;0;0;0;0;0;;;;;;0;0;0;0;;;0;;;;;;;0;;;
Hortaleza;2.741,98;65,81;180.462;85.705;94.757;42,29;30.004;25.521;42.572;48.621;23.534;10.210;33.744;25.817;164.500;78.592;85.908;15.959;7.111;8.848;67.665;2,67;5.124;1.510;1.921;478;10,63;1,52;86,3;81,1;87,1;83,2;23,9;21,0;56.606,3 €;23.059,1 €;1.173,5 €;1.447,4 €;854,5 €;;;;8.666;3.606;1.421;2.185;3.765;1.702;2.063;4.901;1.863;3.038;31.766;5.949;6.193;12.255;7.369;16.291;2.954;3.215;6.359;3.763;15.475;2.995;2.978;5.896;3.606;34.813;11.828;12.944;10.041;3.199;383;1.698;1.118;797;453;16;328;5.965;14.345;29.941;27.233;15.434;40.820;126;76;43;33;19,7;;;7.900;4.010;3.890;97,0;78,1;72,6;75,5;5,8;5,9;6,6;6,2;6,5;6,3;63,7;81,0;68,1;6,6;4,3;3,4;;;;;;;;;4.711;185;402;804;272.759;3.040;685;2.355;17.753;7.101;10.652;370;53;85;2.472;22.174;74.930;40.890;120;735;1.600;70.310;2.170;104.693,9 €;268.860,4 €;90;294;59.635;49.481;4.237;5.511;397;;;;;;;;;;;;;;297;0,814;159;52;187;285;80;470;242;;;;;;;;;132.490;38.166;1.017;92.606;33.606;13.643;26.592;13.521;2;7;2;0;0;1;2;1;6;3;2;1;114.456;108.456;6.000;61;10;75.250;51;60.935;2;0;3;2;747,04;41,40;3;9;41;16;7;7;15;0;87;11;12
Palomas;112,98;59,14;6.682;3.258;3.424;39,31;1.362;1.135;1.214;2.043;763;165;928;1.293;6.094;3.005;3.089;588;253;335;2.168;3,08;75;43;72;17;9,04;1,39;79,8;77,9;;;;;77.836,8 €;;;;;;;;198;;;;;;;;;;1.463;170;221;625;447;762;84;117;340;221;701;86;104;285;226;;;;;;;;;;;;;34;144;469;927;596;2.320;6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;140.183 €;386.194 €;184;292;1.831;1.403;307;119;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4.735;1.142;43;3.536;1.912;267;543;660;0;0;0;0;0;0;0;0;0;1;0;1;6.000;0;6.000;;;;;;0;0;1;0;;;0;;;;;;;0;;;
